Warehouse_ID,Warehouse_Name,Warehouse_Type,City,State,Pincode,Area_sqft,Capacity_tons,Current_Stock_tons,Manager_Name,Manager_Phone,Established_Year,Cold_Storage,Operational_Status,Monthly_Cost_INR,Carrier_ID
WH05924,Aurangabad Transit Depot 5924,Dark Store,Aurangabad,Maharashtra,458416,195527,2856,7244,Manager_428,,2019,FALSE,Inactive,4018544.9,CAR002
WH05925,Rohini Cold Storage 5925,Transit Depot,Rohini,Delhi,580662,235641,1870,6744,Manager_146,9654053487,2016,FALSE,Expanding,3892468.16,CAR012
WH05926,Kochi Spoke 5926,Fulfillment Center,Kochi,Kerala,443413,237321,63,7584,Manager_265,9562646561,2008,TRUE,Under Maintenance,4030534.65,CAR002
WH05927,Dharamshala Mother Warehouse 5927,Spoke,Dharamshala,Himachal Pradesh,539653,80598,5041,4988,Manager_302,9759490250,2016,1,Active,2327036.25,CAR004
WH05928,Shimla Dark Store 5928,Cold Storage,Shimla,Himachal Pradesh,941373,19251,5107,6808,Manager_140,9886018586,2016,FALSE,Active,2558606.28,CAR011
WH05929,Mumbai Dark Store 5929,Cold Storage,Mumbai,Maharashtra,202431,183116,3294,2807,Manager_33,9302734042,2014,FALSE,Under Maintenance,4925967.13,CAR015
WH05930,Gurugram Transit Depot 5930,Spoke,Gurugram,Delhi,909959,157733,4866,3993,Manager_379,9596931014,2005,TRUE,Expanding,2068946.18,CAR011
WH05931,Bengaluru Spoke 5931,Fulfillment Center,Bengaluru,Karnataka,320521,45060,5109,5170,Manager_424,,2019,FALSE,Expanding,767207.27,CAR009
WH05932,Ludhiana Fulfillment Center 5932,Hub,Ludhiana,Punjab,660289,221879,731,3634,Manager_91,9530652289,2000,FALSE,Active,2053926.71,CAR004
WH05933,Siliguri Dark Store 5933,Hub,Siliguri,West Bengal,354730,157138,6766,6970,Manager_209,9302133822,2022,FALSE,Inactive,2806568.41,CAR015
WH05934,Asansol Fulfillment Center 5934,Mother Warehouse,Asansol,West Bengal,397628,81849,7488,1816,Manager_129,,2012,TRUE,Inactive,4659004.65,CAR009
WH05935,Rajkot Cold Storage 5935,Spoke,Rajkot,Gujarat,793992,286282,508,3787,Manager_380,9476927578,2023,FALSE,Expanding,4420758.38,CAR013
WH05936,Manali Fulfillment Center 5936,Mother Warehouse,Manali,Himachal Pradesh,,3414,1825,4275,Manager_259,9940514573,2024,FALSE,Under Maintenance,3924622.09,CAR009
WH05937,Jabalpur Spoke 5937,Mother Warehouse,Jabalpur,Madhya Pradesh,134211,117222,240,4610,Manager_462,9759287385,2002,FALSE,Active,1344481.88,CAR002
WH05938,Guwahati Transit Depot 5938,Spoke,Guwahati,Assam,249343,260485,6201,3599,Manager_106,9313043673,1999,FALSE,Expanding,2975344.81,CAR014
WH05939,Dehradun Transit Depot 5939,Hub,Dehradun,Uttarakhand,458130,18432,1512,4787,Manager_470,9559721472,2006,TRUE,Active,2498259,CAR004
WH05940,Belagavi Hub 5940,Transit Depot,Belagavi,Karnataka,573277,92358,6703,2195,Manager_66,9506614347,2016,TRUE,Inactive,419947.4,CAR006
WH05941,Dhanbad Cold Storage 5941,Fulfillment Center,Dhanbad,Jharkhand,857444,62536,464,5232,Manager_465,9681682344,2021,FALSE,Active,1458632.68,CAR002
WH05942,Meerut Spoke 5942,Mother Warehouse,Meerut,Uttar Pradesh,763233,147101,464,224,Manager_63,9475214531,2002,TRUE,Active,--,CAR007
WH05943,Patna Fulfillment Center 5943,Fulfillment Center,Patna,Bihar,216343,253464,8219,8125,Manager_60,9810784077,2014,FALSE,Active,4141775.6,CAR003
WH05944,Kanpur Dark Store 5944,Dark Store,Kanpur,Uttar Pradesh,941570,21784,4914,5193,Manager_363,9517410455,2022,N,Under Maintenance,4187873.08,CAR004
WH05945,Panaji Dark Store 5945,Fulfillment Center,Panaji,Goa,183914,113979,3944,5550,Manager_145,9783754088,2003,FALSE,Expanding,1248581.35,CAR009
WH05946,Jodhpur Dark Store 5946,Cold Storage,Jodhpur,Rajasthan,191456,27575,371,1583,Manager_487,9604633370,2002,FALSE,Expanding,3448260.41,CAR004
WH05947,Gurugram Fulfillment Center 5947,Dark Store,Gurugram,Haryana,948898,275566,5661,1996,Manager_357,9590803223,2024,TRUE,Expanding,3171728.25,CAR010
WH05948,Shimla Cold Storage 5948,Dark Store,Shimla,Himachal Pradesh,459730,272808,3159,3899,Manager_437,9171111689,2001,TRUE,Active,3737011.21,CAR010
WH05949,Solan Transit Depot 5949,Hub,Solan,Himachal Pradesh,771400,7029,6315,7194,Manager_76,9636284446,2024,TRUE,Expanding,1476498.82,CAR008
WH05950,Gurugram Spoke 5950,Spoke,Gurugram,Haryana,539223,152975,6980,2837,Manager_398,9494062609,2013,TRUE,Expanding,3675762.47,CAR007
WH05951,Ponda Spoke 5951,Dark Store,Ponda,Goa,407852,22271,6080,3048,Manager_201,9230101394,2021,FALSE,Active,2994425.21,CAR011
WH05952,Surat Dark Store 5952,Mother Warehouse,Surat,Gujarat,897805,202130,6048,6642,Manager_53,9128131600,2017,FALSE,Under Maintenance,4258619.29,CAR015
WH05953,Bokaro Fulfillment Center 5953,Transit Depot,Bokaro,Jharkhand,797440,40551,5509,7013,Manager_18,9554094329,2006,TRUE,Inactive,2896176.42,CAR007
WH05954,Jabalpur Spoke 5954,Mother Warehouse,Jabalpur,Madhya Pradesh,434223,290989,7278,8372,Manager_259,9908343704,2021,FALSE,Expanding,2797219.51,CAR007
WH05955,Nashik Fulfillment Center 5955,Fulfillment Center,Nashik,Maharashtra,641683,187432,5225,4107,Manager_153,9433605696,1999,FALSE,Inactive,2947055.18,CAR014
WH05956,Trichy Dark Store 5956,Dark Store,Trichy,Tamil Nadu,442178,25665,2807,1982,Manager_48,9974870977,2012,TRUE,Under Maintenance,3936206.76,CAR005
WH05957,Margao Fulfillment Center 5957,Cold Storage,Margao,Goa,390733,249093,540,2485,Manager_427,9225500392,2000,TRUE,Active,2946643.3,CAR008
WH05958,Ahmedabad Fulfillment Center 5958,Dark Store,Ahmedabad,Gujarat,591680,174566,2346,7174,Manager_11,9120583994,2007,TRUE,Under Maintenance,2914884.62,CAR005
WH05959,Thiruvananthapuram Fulfillment Center 5959,Fulfillment Center,Thiruvananthapuram,Kerala,914622,166713,2030,8693,Manager_330,,2006,FALSE,Inactive,2827035.83,CAR004
WH05960,Roorkee Transit Depot 5960,Transit Depot,Roorkee,Uttarakhand,814662,207720,5839,7572,Manager_128,9134621067,2014,FALSE,Expanding,2830376.35,CAR001
WH05961,Kozhikode Transit Depot 5961,Transit Depot,Kozhikode,Kerala,821468,50505,2145,1514,Manager_207,9824924233,2020,TRUE,Expanding,1954971.33,CAR009
WH05962,Ujjain Cold Storage 5962,Mother Warehouse,Ujjain,Madhya Pradesh,534705,230342,2905,4000,Manager_295,9943754477,2002,TRUE,Expanding,1258624.74,CAR012
WH05963,Nagpur Dark Store 5963,Fulfillment Center,Nagpur,Maharashtra,286518,255698,9351,4504,Manager_462,9692262589,2022,TRUE,Under Maintenance,4334198.48,CAR007
WH05964,Madurai Dark Store 5964,Cold Storage,Madurai,Tamil Nadu,229150,14985,6041,6267,Manager_250,9594018528,2024,FALSE,Under Maintenance,1548144.82,CAR007
WH05965,Mysuru Spoke 5965,Cold Storage,Mysuru,Karnataka,362726,36187,2258,,Manager_215,,2022,FALSE,Expanding,2906003.17,CAR003
WH05966,Panipat Cold Storage 5966,Spoke,Panipat,Haryana,517708,224252,1975,795,Manager_52,9810578120,2015,1,Under Maintenance,2530708.17,CAR007
WH05967,Sambalpur Dark Store 5967,Spoke,Sambalpur,Odisha,265919,36417,3958,8859,Manager_215,9185232679,2016,FALSE,Under Maintenance,2318936.14,CAR004
WH05968,Dhanbad Hub 5968,Mother Warehouse,Dhanbad,Jharkhand,192355,20140,1690,7732,Manager_408,9951114633,1999,TRUE,Expanding,4157417.38,CAR009
WH05969,Silchar Spoke 5969,Dark Store,Silchar,Assam,844133,17550,5295,503,Manager_325,9412940339,2006,TRUE,Under Maintenance,3311642.37,CAR013
WH05970,Rajkot Fulfillment Center 5970,Transit Depot,Rajkot,Gujarat,886675,205591,8741,6053,Manager_361,9720562609,2017,TRUE,Inactive,3928581.53,CAR009
WH05971,Muzaffarpur Dark Store 5971,Mother Warehouse,Muzaffarpur,Bihar,488498,155526,4340,7464,Manager_107,9247454053,2018,FALSE,Expanding,1874392.26,CAR012
WH05972,Asansol Hub 5972,Fulfillment Center,Asansol,West Bengal,352569,180826,2288,3028,Manager_278,9692322876,2001,FALSE,Inactive,110587.49,CAR009
WH05973,Kochi Dark Store 5973,Fulfillment Center,Kochi,Kerala,654990,201603,8066,2270,Manager_54,9125441369,2018,FALSE,Under Maintenance,1472340.76,CAR008
WH05974,Roorkee Fulfillment Center 5974,Dark Store,Roorkee,Uttarakhand,339676,179465,8242,5316,Manager_499,9388993838,2020,FALSE,Active,1750284.17,CAR005
WH05975,Nashik Dark Store 5975,Hub,Nashik,Maharashtra,835326,122364,355,4007,Manager_361,9400042793,2013,FALSE,Under Maintenance,4929172.41,CAR008
WH05976,Hubli Mother Warehouse 5976,Mother Warehouse,Hubli,Karnataka,946268,292173,3019,8461,Manager_254,9343981449,1998,TRUE,Active,900037.15,CAR007
WH05977,Indore Spoke 5977,Cold Storage,Indore,Madhya Pradesh,968779,28970,4858,,Manager_397,9401002331,2021,TRUE,Under Maintenance,4526710.92,CAR010
WH05978,Rourkela Cold Storage 5978,Hub,Rourkela,Odisha,305855,131505,9762,,Manager_376,9861715393,2009,TRUE,Inactive,1894752.27,CAR014
WH05979,New Delhi Cold Storage 5979,Spoke,New Delhi,Delhi,664978,265280,3034,6779,Manager_376,,2019,FALSE,Inactive,3333846.94,CAR004
WH05980,Amritsar Mother Warehouse 5980,Transit Depot,Amritsar,Punjab,120117,231504,6232,897,Manager_165,9701522050,2002,FALSE,Expanding,3246121.89,CAR008
WH05981,Panipat Transit Depot 5981,Hub,Panipat,Haryana,892459,180169,1192,4544,Manager_390,9535142552,2020,TRUE,Active,4304061.84,CAR006
WH05982,Rajkot Hub 5982,Spoke,Rajkot,Gujarat,170613,246098,2856,3231,Manager_74,9126614329,2010,FALSE,Active,1768212.9,CAR011
WH05983,Chennai Cold Storage 5983,Transit Depot,Chennai,Tamil Nadu,299622,224990,5580,453,Manager_450,9654524966,2007,FALSE,Active,2498836.22,CAR011
WH05984,Roorkee Transit Depot 5984,Transit Depot,Roorkee,Uttarakhand,947454,104971,1051,5922,Manager_273,9619755398,2022,TRUE,Expanding,4332768.86,CAR002
WH05985,Pune Cold Storage 5985,Hub,Pune,Maharashtra,230720,253744,7021,6457,Manager_468,9709089887,2012,FALSE,Inactive,1489476.68,CAR007
WH05986,Guwahati Mother Warehouse 5986,Hub,Guwahati,Assam,309029,38099,5359,7141,Manager_87,9995499822,2014,TRUE,Expanding,455866.49,CAR009
WH05987,Bathinda Cold Storage 5987,Transit Depot,Bathinda,Punjab,331150,135515,4671,6608,Manager_364,9648212726,2006,TRUE,Under Maintenance,1530632.4,CAR008
WH05988,Gurugram Fulfillment Center 5988,Dark Store,Gurugram,Haryana,753439,89375,855,,Manager_360,9233919386,2021,FALSE,Active,2081967.46,CAR015
WH05989,Chennai Dark Store 5989,Spoke,Chennai,Tamil Nadu,289535,41397,8640,6473,Manager_435,9234353594,2015,FALSE,Inactive,3724227.44,CAR006
WH05990,New Delhi Transit Depot 5990,Spoke,New Delhi,Delhi,163320,184192,868,5160,Manager_302,9100728798,2017,TRUE,Active,158114.5,CAR001
WH05991,Gandhinagar Cold Storage 5991,Transit Depot,Gandhinagar,Gujarat,780340,54487,7899,238,Manager_367,9441798475,2002,TRUE,Expanding,1442036.65,CAR013
WH05992,Lucknow Cold Storage 5992,Fulfillment Center,Lucknow,Uttar Pradesh,126026,149058,9833,6898,Manager_372,9182925034,2020,TRUE,Under Maintenance,2548952.98,CAR006
WH05993,Gurugram Transit Depot 5993,Transit Depot,Gurugram,Haryana,302071,259823,3360,184,Manager_200,9470364969,2016,TRUE,Under Maintenance,2424384.28,CAR004
WH05994,Rishikesh Fulfillment Center 5994,Mother Warehouse,Rishikesh,Uttarakhand,615149,118927,4561,7210,Manager_115,9567753973,2000,TRUE,Active,3633355.67,CAR004
WH05995,Gwalior Transit Depot 5995,Dark Store,Gwalior,Madhya Pradesh,812167,19593,6103,520,Manager_124,9560756435,2015,FALSE,Inactive,4999946.25,CAR013
WH05996,Mumbai Dark Store 5996,Fulfillment Center,Mumbai,Maharashtra,632759,235235,1693,8984,Manager_465,9645264026,2000,TRUE,Inactive,3780499.19,CAR012
WH05997,Darbhanga Transit Depot 5997,Hub,Darbhanga,Bihar,498466,199524,4365,4767,Manager_77,9753151379,2001,TRUE,Expanding,498255.68,CAR009
WH05998,Warangal Fulfillment Center 5998,Fulfillment Center,Warangal,Telangana,734243,8991,1810,2845,Manager_145,9426331173,2009,FALSE,Active,2888306.34,CAR010
WH05999,Ujjain Mother Warehouse 5999,Dark Store,Ujjain,Madhya Pradesh,400664,154599,758,3126,Manager_39,9664375938,2019,FALSE,Under Maintenance,3431683.87,CAR014
WH06000,Jodhpur Mother Warehouse 6000,Spoke,Jodhpur,Rajasthan,828953,137878,7210,5515,Manager_246,9374894672,2010,TRUE,Under Maintenance,2920265.38,CAR003
WH06001,Gurugram Dark Store 6001,Dark Store,Gurugram,Delhi,307739,19642,2336,7563,Manager_470,,2019,FALSE,Under Maintenance,118317.49,CAR014
WH06002,Gurugram Dark Store 6002,Transit Depot,Gurugram,Delhi,853316,276935,9641,4842,Manager_274,9428875996,2001,FALSE,Expanding,4859436.62,CAR004
WH06003,Manali Fulfillment Center 6003,Mother Warehouse,Manali,Himachal Pradesh,130182,73784,6466,4003,Manager_71,9535402039,2024,TRUE,Active,772700.43,CAR012
WH06004,Dhanbad Hub 6004,Spoke,Dhanbad,Jharkhand,667293,159362,6460,6980,Manager_101,,2024,FALSE,Active,2730404.61,CAR004
WH06005,Dibrugarh Transit Depot 6005,Transit Depot,Dibrugarh,Assam,681179,216712,1486,4908,Manager_167,9313412717,2004,TRUE,Expanding,4562217.22,CAR014
WH06006,Manali Transit Depot 6006,Dark Store,Manali,Himachal Pradesh,273438,42877,1999,1847,Manager_411,9453316539,2017,FALSE,Expanding,226938.68,CAR003
WH06007,Jabalpur Dark Store 6007,Dark Store,Jabalpur,Madhya Pradesh,349854,95560,1621,3363,Manager_147,9586329469,2019,FALSE,Inactive,1316308.46,CAR011
WH06008,Panaji Fulfillment Center 6008,Fulfillment Center,Panaji,Goa,727635,37641,8556,7919,Manager_315,9649995760,2007,FALSE,Active,4285397.45,CAR005
WH06009,Jalandhar Hub 6009,Hub,Jalandhar,Punjab,610976,29490,4349,8506,Manager_347,9914337924,2002,FALSE,Inactive,3773775.84,CAR009
WH06010,Hyderabad Cold Storage 6010,Cold Storage,Hyderabad,Telangana,146242,78992,736,6013,Manager_221,9140088642,2004,FALSE,Expanding,3169777.21,CAR010
WH06011,Vadodara Hub 6011,Mother Warehouse,Vadodara,Gujarat,206529,15820,7898,7899,Manager_102,9588429379,2008,FALSE,Under Maintenance,1438252.19,CAR010
WH06012,Ahmedabad Transit Depot 6012,Fulfillment Center,Ahmedabad,Gujarat,539122,14776,5806,5824,Manager_69,9985682302,2007,FALSE,Active,4816532.94,CAR015
WH06013,Bhagalpur Hub 6013,Hub,Bhagalpur,Bihar,,199559,3603,3365,Manager_209,9517777791,2017,FALSE,Under Maintenance,729621.28,CAR012
WH06014,Rourkela Cold Storage 6014,Transit Depot,Rourkela,Odisha,826635,155777,6654,48,Manager_65,9469980453,1998,FALSE,Inactive,127087.6,CAR012
WH06015,Ujjain Transit Depot 6015,Dark Store,Ujjain,Madhya Pradesh,989744,228351,7919,7163,Manager_495,9499166911,2010,FALSE,Inactive,3353374.5,CAR008
WH06016,Sambalpur Hub 6016,Transit Depot,Sambalpur,Odisha,871142,234194,678,3175,Manager_63,9802806241,2005,TRUE,Active,484551.58,CAR003
WH06017,Bokaro Fulfillment Center 6017,Fulfillment Center,Bokaro,Jharkhand,904702,20789,7709,577,Manager_332,9944995981,2014,FALSE,Active,1754462.01,CAR014
WH06018,Rajkot Spoke 6018,Fulfillment Center,Rajkot,Gujarat,470631,182675,6286,1637,Manager_428,9889545731,1998,FALSE,Expanding,3201796.31,CAR007
WH06019,Jaipur Cold Storage 6019,Mother Warehouse,Jaipur,Rajasthan,472950,54002,7364,4580,Manager_425,9125022639,2006,TRUE,Expanding,967057.24,CAR010
WH06020,Jalandhar Mother Warehouse 6020,Fulfillment Center,Jalandhar,Punjab,834483,226460,5921,8144,Manager_82,9957204928,2015,FALSE,Expanding,3009370.1,CAR001
WH06021,Bhopal Dark Store 6021,Fulfillment Center,Bhopal,Madhya Pradesh,233018,227061,4611,2321,Manager_316,9760555806,2016,FALSE,Under Maintenance,364457.47,CAR001
WH06022,Panipat Dark Store 6022,Transit Depot,Panipat,Haryana,706226,280038,9266,906,Manager_337,9774426664,2005,FALSE,Expanding,4341077.63,CAR002
WH06023,Coimbatore Fulfillment Center 6023,Hub,Coimbatore,Tamil Nadu,135951,210574,786,617,Manager_375,9136866580,2002,TRUE,Expanding,2136679.1,CAR001
WH06024,Nagpur Mother Warehouse 6024,Transit Depot,Nagpur,Maharashtra,970149,261393,4820,750,Manager_74,9167626950,2007,FALSE,Active,4631211.84,CAR014
WH06025,Vadodara Cold Storage 6025,Dark Store,Vadodara,Gujarat,851373,59827,3810,7369,Manager_19,9478478503,2022,FALSE,Active,887947.56,CAR005
WH06026,Chennai Mother Warehouse 6026,Dark Store,Chennai,Tamil Nadu,745699,59993,7587,6784,Manager_247,9170346684,1998,TRUE,Inactive,2691205.97,CAR003
WH06027,Asansol Hub 6027,Spoke,Asansol,West Bengal,117674,37221,3290,5088,Manager_125,9807520052,2016,FALSE,Active,3656645.67,CAR014
WH06028,Ludhiana Fulfillment Center 6028,Hub,Ludhiana,Punjab,961218,104551,4408,,Manager_392,9423775508,2015,no,Under Maintenance,4174220.94,CAR011
WH06029,Bathinda Hub 6029,Spoke,Bathinda,Punjab,664865,120373,2543,127,Manager_113,9623961031,2014,FALSE,Inactive,1766992.67,CAR010
WH06030,Bhopal Spoke 6030,Spoke,Bhopal,Madhya Pradesh,371785,208465,6970,7730,Manager_4,9940518173,2024,FALSE,Inactive,748117.87,CAR003
WH06031,Cuttack Spoke 6031,Mother Warehouse,Cuttack,Odisha,557512,184662,6735,1975,Manager_35,9987404890,2009,TRUE,Active,2413846.66,CAR008
WH06032,Panaji Dark Store 6032,Spoke,Panaji,Goa,864330,181366,2519,1699,Manager_293,9734482295,2008,FALSE,Active,1778340.78,CAR015
WH06033,Rajkot Fulfillment Center 6033,Spoke,Rajkot,Gujarat,458348,210439,1419,6370,Manager_205,9722751003,2022,TRUE,Expanding,1926426.6,CAR001
WH06034,Vadodara Cold Storage 6034,Mother Warehouse,Vadodara,Gujarat,647877,1471,6833,2899,Manager_343,9927123523,2017,TRUE,Active,1404273.3,CAR015
WH06035,Gaya Transit Depot 6035,Spoke,Gaya,Bihar,112473,169320,6472,5966,Manager_56,9651580119,2003,FALSE,Expanding,2275755.63,CAR014
WH06036,Agra Hub 6036,Transit Depot,Agra,Uttar Pradesh,378913,8425,5774,4477,Manager_42,9431664785,2004,TRUE,Active,3293820.23,CAR007
WH06037,Agra Mother Warehouse 6037,Transit Depot,Agra,Uttar Pradesh,688470,216222,344,1908,Manager_236,9672180830,1998,FALSE,Expanding,4177879.68,CAR008
WH06038,Nizamabad Spoke 6038,Hub,Nizamabad,Telangana,630219,236002,1530,3987,Manager_269,9640704934,2007,FALSE,Under Maintenance,4278184.94,CAR012
WH06039,Sambalpur Cold Storage 6039,Cold Storage,Sambalpur,Odisha,690269,194453,9245,3176,Manager_363,9934854300,2004,TRUE,Expanding,3763901.96,CAR004
WH06040,Thrissur Spoke 6040,Hub,Thrissur,Kerala,180463,173150,9041,4732,Manager_247,9997927039,2007,FALSE,Under Maintenance,2343687.07,CAR001
WH06041,Gurugram Fulfillment Center 6041,Spoke,Gurugram,Delhi,596551,143024,3452,8183,Manager_275,9656069922,2020,FALSE,Expanding,1105015.66,CAR008
WH06042,Kolkata Transit Depot 6042,Fulfillment Center,Kolkata,West Bengal,533852,--,8475,5513,Manager_106,9432247165,1999,Y,Inactive,4977905.47,CAR002
WH06043,Mandi Cold Storage 6043,Fulfillment Center,Mandi,Himachal Pradesh,865242,155709,6732,8235,Manager_474,9639909273,2021,TRUE,Inactive,1674016.91,CAR015
WH06044,Rajkot Transit Depot 6044,Hub,Rajkot,Gujarat,635899,107084,9325,4856,Manager_374,9863473081,2008,TRUE,Under Maintenance,2891249.15,CAR004
WH06045,Rourkela Fulfillment Center 6045,Cold Storage,Rourkela,Odisha,742845,81062,3605,360,Manager_318,9894197304,2011,TRUE,Inactive,534189.08,CAR005
WH06046,Solan Dark Store 6046,Cold Storage,Solan,Himachal Pradesh,551553,167862,6723,3586,Manager_316,9277016252,2018,TRUE,Active,4532030.7,CAR007
WH06047,Noida Fulfillment Center 6047,Hub,Noida,Delhi,643798,2193,3465,843,Manager_272,9633241629,2008,TRUE,Under Maintenance,3460018.2,CAR012
WH06048,Durgapur Transit Depot 6048,Cold Storage,Durgapur,West Bengal,902756,284292,150,7914,Manager_151,9570613492,2005,FALSE,Under Maintenance,837176.19,CAR002
WH06049,Durgapur Cold Storage 6049,Fulfillment Center,Durgapur,West Bengal,876259,261539,881,,Manager_98,9907445743,1999,FALSE,Active,2923143.56,CAR010
WH06050,Kochi Hub 6050,Fulfillment Center,Kochi,Kerala,607525,8993,8887,219,Manager_133,,2005,FALSE,Active,195238.88,CAR004
WH06051,Panaji Transit Depot 6051,Dark Store,Panaji,Goa,938322,100368,5341,6203,Manager_243,9879935934,1998,FALSE,Active,--,CAR012
WH06052,Tezpur Transit Depot 6052,Fulfillment Center,Tezpur,Assam,808612,10950,8731,2502,Manager_81,9240108769,2009,TRUE,Inactive,4302868.98,CAR005
WH06053,Vadodara Mother Warehouse 6053,Dark Store,Vadodara,Gujarat,319504,177161,947,4852,Manager_160,9209515236,2015,FALSE,Inactive,3925641.78,CAR014
WH06054,Rohini Mother Warehouse 6054,Cold Storage,Rohini,Delhi,677167,157136,1451,6980,Manager_473,9740758849,2017,FALSE,Inactive,2750622.33,CAR015
WH06055,Nagpur Transit Depot 6055,Spoke,Nagpur,Maharashtra,863125,99304,315,2164,Manager_488,9747078391,2013,TRUE,Active,2293013.53,CAR012
WH06056,Ponda Transit Depot 6056,Mother Warehouse,Ponda,Goa,968829,281912,1249,2238,Manager_396,9488139012,1998,FALSE,Expanding,1958419.76,CAR012
WH06057,Aurangabad Dark Store 6057,Hub,Aurangabad,Maharashtra,,247343,9671,2749,Manager_435,,2016,FALSE,Expanding,4678666.14,CAR010
WH06058,Ranchi Cold Storage 6058,Mother Warehouse,Ranchi,Jharkhand,888632,201555,5568,8760,Manager_387,9561449105,2006,TRUE,Under Maintenance,3752636.06,CAR015
WH06059,Agra Dark Store 6059,Dark Store,Agra,Uttar Pradesh,858904,99504,4698,8383,Manager_356,9676910729,1998,FALSE,Active,3943946.48,CAR011
WH06060,Kanpur Spoke 6060,Hub,Kanpur,Uttar Pradesh,824616,116880,4292,100,Manager_206,9655596975,2004,FALSE,Inactive,3782830.28,CAR001
WH06061,Khammam Fulfillment Center 6061,Transit Depot,Khammam,Telangana,535012,172201,7330,1456,Manager_31,9391643670,2004,Y,Active,4964896.59,CAR015
WH06062,Rourkela Mother Warehouse 6062,Hub,Rourkela,Odisha,783816,195857,2670,1547,Manager_402,9297765776,2000,FALSE,Active,4032624.54,CAR012
WH06063,Surat Dark Store 6063,Hub,Surat,Gujarat,843173,54728,3259,2207,Manager_365,9336909825,2018,FALSE,Active,3011402.12,CAR004
WH06064,Jalandhar Spoke 6064,Mother Warehouse,Jalandhar,Punjab,892390,45448,4040,8339,Manager_490,9430442123,2015,TRUE,Expanding,1961047.87,CAR005
WH06065,Thiruvananthapuram Dark Store 6065,Spoke,Thiruvananthapuram,Kerala,954496,199475,2803,8070,Manager_99,9202818203,2020,FALSE,Expanding,3129119.89,CAR002
WH06066,Rishikesh Transit Depot 6066,Fulfillment Center,Rishikesh,Uttarakhand,111741,211335,1059,3050,Manager_154,9304753900,2015,FALSE,Inactive,4710689.4,CAR002
