Carrier_ID,Carrier_Name,HQ_City,HQ_State,Fleet_Size,Founded_Year,Rating_5,Contact_Email,Annual_Revenue_Cr,Owns_Aircraft,Service_Type,Pan_India,ISO_Certified,Active_Pincodes,NPS_Score
CAR05896,Amazon Logistics India,Kota,Haryana,14933,1994,4.9,ops5896@carrier.in,18607.13,FALSE,Express,FALSE,TRUE,12070,20
CAR05897,Shree Maruti Courier,Panipat,Assam,1530,2022,3.7,ops5897@carrier.in,18522.16,FALSE,Next Day,TRUE,FALSE,11371,41
CAR05898,Om Logistics,Bhagalpur,Maharashtra,5331,2019,4.2,ops5898@carrier.in,10848.67,FALSE,Standard,TRUE,FALSE,3016,24
CAR05899,Dunzo Daily,Ujjain,Karnataka,6714,2016,3.7,ops5899@carrier.in,8251.53,TRUE,Standard,TRUE,TRUE,11052,35
CAR05900,Express Roadways,Indore,Odisha,18017,1989,4.6,ops5900@carrier.in,11053.35,FALSE,Express,TRUE,FALSE,5022,48
CAR05901,Porter Technologies,Bathinda,Rajasthan,14030,2004,2,ops5901@carrier.in,5485.59,FALSE,Economy,FALSE,TRUE,17374,47
CAR05902,Express Roadways,Rishikesh,Punjab,7103,1995,3.6,ops5902@carrier.in,1740.46,FALSE,Standard,TRUE,TRUE,396,84
CAR05903,TVS Supply Chain,Rishikesh,Maharashtra,3063,2003,4.7,ops5903@carrier.in,15548.09,TRUE,Next Day,TRUE,TRUE,12520,28
CAR05904,Amazon Logistics India,Dhanbad,Haryana,5189,1986,1.9,ops5904@carrier.in,13417.29,TRUE,Next Day,FALSE,FALSE,1581,20
CAR05905,VRL Logistics,Jabalpur,Uttarakhand,17238,1986,2.7,ops5905@carrier.in,18298.98,TRUE,Express,FALSE,FALSE,11307,26
CAR05906,DHL Express India,Cuttack,Kerala,651,2012,4.9,ops5906@carrier.in,19675.95,FALSE,Same Day,TRUE,FALSE,13728,74
CAR05907,Redif Logistics,Patna,Jharkhand,18060,2012,2.2,ops5907@carrier.in,987.52,FALSE,Next Day,TRUE,TRUE,14992,53
CAR05908,Shiprocket,Kochi,Goa,7972,2009,3.3,ops5908@carrier.in,7287.72,FALSE,Economy,FALSE,TRUE,15744,62
CAR05909,TVS Supply Chain,Kochi,Assam,10762,2007,,ops5909@carrier.in,9931.64,TRUE,Next Day,TRUE,FALSE,8604,36
CAR05910,Delhivery Ltd,Haldwani,Rajasthan,8104,2021,4.1,ops5910@carrier.in,18902.58,TRUE,Next Day,FALSE,FALSE,6060,48
CAR05911,Vulcan Express,Rohtak,Goa,unknown,2000,2.4,ops5911@carrier.in,11458.05,TRUE,Express,FALSE,FALSE,439,52
CAR05912,Vulcan Express,Madurai,Jharkhand,13398,2010,2.9,ops5912@carrier.in,12935.71,FALSE,Standard,TRUE,TRUE,822,
CAR05913,Mahindra Logistics,Bathinda,Madhya Pradesh,12586,1998,,ops5913@carrier.in,17543.05,FALSE,Economy,TRUE,FALSE,4901,80
CAR05914,DTDC Express,Gaya,Maharashtra,14616,2019,4.7,ops5914@carrier.in,14866.12,FALSE,Economy,TRUE,TRUE,6615,30
CAR05915,Blue Dart Express,Rohini,Madhya Pradesh,19747,2019,3.8,ops5915@carrier.in,5115.19,FALSE,Economy,FALSE,FALSE,13584,76
CAR05916,VRL Logistics,Manali,Delhi,12730,2015,3.1,ops5916@carrier.in,19289.66,TRUE,Next Day,TRUE,FALSE,1877,37
CAR05917,DHL Express India,Mangaluru,Gujarat,651,2006,3.8,ops5917@carrier.in,undisclosed,TRUE,Same Day,FALSE,TRUE,5025,
CAR05918,TVS Supply Chain,Roorkee,Telangana,18300,2013,4,ops5918@carrier.in,2085.54,FALSE,Next Day,FALSE,FALSE,17678,20
CAR05919,DHL Express India,Kozhikode,Tamil Nadu,224,1988,4.2,ops5919@carrier.in,4656.53,FALSE,Same Day,FALSE,TRUE,18480,28
CAR05920,Express Roadways,Rishikesh,Rajasthan,16801,2020,2.7,ops5920@carrier.in,1477.04,TRUE,Standard,TRUE,TRUE,10146,89
CAR05921,VRL Logistics,Ranchi,Himachal Pradesh,15235,2007,2.2,ops5921@carrier.in,1914.1,FALSE,Next Day,TRUE,TRUE,13214,51
CAR05922,Amazon Logistics India,Mysuru,Assam,13063,1980,3.1,ops5922@carrier.in,15164.21,FALSE,Next Day,TRUE,FALSE,1903,79
CAR05923,Mahindra Logistics,Siliguri,Goa,12515,2019,4.6,ops5923@carrier.in,5730.21,FALSE,Next Day,FALSE,FALSE,4658,90
CAR05924,Mahindra Logistics,Gandhinagar,Assam,16554,1983,2.8,ops5924@carrier.in,13615.43,FALSE,Economy,TRUE,TRUE,9794,46
CAR05925,TVS Supply Chain,Ahmedabad,West Bengal,6603,1993,2.4,ops5925@carrier.in,14130.4,FALSE,Same Day,FALSE,FALSE,14327,18
CAR05926,FedEx India,Warangal,Odisha,8105,2008,2.6,ops5926@carrier.in,15046.98,FALSE,Standard,yes,TRUE,6893,11
CAR05927,Delhivery Ltd,Rohini,Rajasthan,18288,2013,2.7,ops5927@carrier.in,4328.35,FALSE,Express,TRUE,TRUE,10034,11
CAR05928,Vulcan Express,Sambalpur,Odisha,235,2012,3.8,ops5928@carrier.in,14663.59,FALSE,Express,TRUE,TRUE,11612,
CAR05929,Delhivery Ltd,Dhanbad,Madhya Pradesh,1617,2005,4.5,ops5929@carrier.in,2805.03,TRUE,Economy,TRUE,TRUE,10889,38
CAR05930,DHL Express India,Bengaluru,Karnataka,3126,2007,3.3,ops5930@carrier.in,286.22,N,Standard,FALSE,TRUE,17998,80
CAR05931,Ekart Logistics,Kolkata,Odisha,2404,1997,,ops5931@carrier.in,2868.81,FALSE,Economy,TRUE,FALSE,2636,59
CAR05932,Spoton Logistics,Salem,Jharkhand,6098,1992,1.8,ops5932@carrier.in,3632.16,TRUE,Express,FALSE,FALSE,7336,58
CAR05933,Om Logistics,Belagavi,Bihar,13211,2003,4.5,ops5933@carrier.in,10510.94,FALSE,Standard,FALSE,TRUE,9085,71
CAR05934,Xpressbees,Roorkee,Kerala,13059,2016,3.9,ops5934@carrier.in,305.93,no,Next Day,FALSE,TRUE,16556,88
CAR05935,Vulcan Express,Nizamabad,Punjab,1913,2004,3.8,ops5935@carrier.in,10450.07,FALSE,Standard,FALSE,FALSE,17695,31
CAR05936,TCI Express,Patiala,Tamil Nadu,3586,1986,4.2,ops5936@carrier.in,10862.29,FALSE,Same Day,TRUE,FALSE,1961,71
CAR05937,Delhivery Ltd,Mysuru,Delhi,6777,1984,4.3,ops5937@carrier.in,19450.62,FALSE,Next Day,TRUE,TRUE,7023,13
CAR05938,Shree Maruti Courier,Dharamshala,Maharashtra,13652,1994,3.5,ops5938@carrier.in,9997.75,FALSE,Express,FALSE,TRUE,13625,39
CAR05939,Spoton Logistics,Chennai,Odisha,4868,1985,2.3,ops5939@carrier.in,18661.52,TRUE,Next Day,TRUE,FALSE,18175,57
CAR05940,Safexpress,Siliguri,Jharkhand,10497,1986,2.6,ops5940@carrier.in,2008.66,FALSE,Next Day,TRUE,TRUE,1052,81
CAR05941,Delhivery Ltd,Deoghar,Rajasthan,511,2012,4.7,ops5941@carrier.in,4985.13,FALSE,Next Day,TRUE,FALSE,17508,16
CAR05942,Gati Ltd,Nashik,Punjab,6513,2000,2.6,ops5942@carrier.in,3220.5,FALSE,Next Day,TRUE,TRUE,7283,38
CAR05943,DHL Express India,Lucknow,Himachal Pradesh,6989,1981,3.4,ops5943@carrier.in,--,FALSE,Same Day,FALSE,FALSE,901,71
CAR05944,Professional Couriers,Jodhpur,Himachal Pradesh,12950,2001,4.7,ops5944@carrier.in,5867.22,FALSE,Economy,TRUE,FALSE,841,
CAR05945,Shadowfax Technologies,Rourkela,Telangana,7376,1983,2.9,ops5945@carrier.in,19886.03,FALSE,Standard,FALSE,TRUE,13499,58
CAR05946,FedEx India,Ludhiana,Haryana,8765,2019,3.7,ops5946@carrier.in,11405.63,FALSE,Economy,TRUE,FALSE,13225,64
CAR05947,Patel Roadways,Darbhanga,Haryana,13213,2021,4,ops5947@carrier.in,N/A,FALSE,Standard,TRUE,FALSE,5340,48
CAR05948,Professional Couriers,Jabalpur,Himachal Pradesh,15467,1980,3.7,ops5948@carrier.in,45.25,TRUE,Next Day,TRUE,FALSE,8963,74
CAR05949,Om Logistics,Mapusa,Karnataka,12965,2007,3.2,ops5949@carrier.in,5228.85,FALSE,Next Day,TRUE,FALSE,11898,45
CAR05950,Rivigo,Udaipur,Odisha,9504,2000,3.9,ops5950@carrier.in,11928.69,FALSE,Same Day,FALSE,TRUE,16281,14
CAR05951,DHL Express India,Cuttack,Uttar Pradesh,10687,1992,3.9,ops5951@carrier.in,18289.15,TRUE,Economy,TRUE,TRUE,12778,81
CAR05952,Professional Couriers,Siliguri,Assam,2099,2014,1.7,ops5952@carrier.in,2954.01,TRUE,Express,TRUE,TRUE,2481,50
CAR05953,Porter Technologies,Mandi,Delhi,4117,1999,4.5,ops5953@carrier.in,730.72,FALSE,Standard,TRUE,TRUE,7614,32
CAR05954,Spoton Logistics,Mumbai,Gujarat,11771,2021,3.3,ops5954@carrier.in,14874.03,TRUE,Economy,TRUE,TRUE,16696,82
CAR05955,Redif Logistics,Vasco,Haryana,1757,1989,2,ops5955@carrier.in,2302.42,TRUE,Same Day,TRUE,TRUE,7707,38
CAR05956,Spoton Logistics,Rourkela,Assam,16279,1987,2,ops5956@carrier.in,2532.3,TRUE,Same Day,TRUE,TRUE,3426,88
CAR05957,Blue Dart Express,Ponda,Tamil Nadu,19196,2008,4.1,ops5957@carrier.in,3519.03,TRUE,Economy,FALSE,FALSE,16214,21
CAR05958,VRL Logistics,Jabalpur,Delhi,8005,2010,3.6,ops5958@carrier.in,16765.12,FALSE,Express,TRUE,TRUE,1540,54
CAR05959,Ekart Logistics,Kota,Maharashtra,10069,2016,3.4,ops5959@carrier.in,16935.75,FALSE,Economy,TRUE,FALSE,7380,81
CAR05960,Porter Technologies,Panipat,Bihar,--,1996,2.1,ops5960@carrier.in,16112.45,FALSE,Economy,FALSE,TRUE,13683,82
CAR05961,Shadowfax Technologies,Aurangabad,Kerala,19733,2005,1.8,ops5961@carrier.in,7902.76,FALSE,Standard,TRUE,FALSE,8529,45
CAR05962,Shadowfax Technologies,New Delhi,Uttar Pradesh,13116,2008,1.8,ops5962@carrier.in,6199.7,TRUE,Economy,FALSE,TRUE,8499,71
CAR05963,Xpressbees,Mapusa,Odisha,9537,2000,3.7,ops5963@carrier.in,19956.09,TRUE,Standard,TRUE,FALSE,6971,84
CAR05964,FedEx India,Warangal,Jharkhand,15063,2011,1.6,ops5964@carrier.in,4633.51,FALSE,Standard,FALSE,TRUE,15748,65
CAR05965,Safexpress,Nagpur,Gujarat,8417,2013,2.9,ops5965@carrier.in,8125.63,TRUE,Express,FALSE,FALSE,439,19
CAR05966,Speed Post,Mumbai,Uttarakhand,17280,2001,1.9,ops5966@carrier.in,3816.77,TRUE,Economy,FALSE,FALSE,14275,75
CAR05967,Ekart Logistics,Kozhikode,Bihar,4281,1989,4.4,ops5967@carrier.in,11316.76,FALSE,Next Day,TRUE,TRUE,12214,21
CAR05968,Delhivery Ltd,Kolkata,Karnataka,411,2019,,ops5968@carrier.in,--,FALSE,Same Day,FALSE,FALSE,3605,
CAR05969,Spoton Logistics,Kozhikode,Himachal Pradesh,4833,2001,1.9,ops5969@carrier.in,3651.65,TRUE,Standard,FALSE,FALSE,6627,68
CAR05970,Trackon Couriers,Meerut,West Bengal,19001,2011,2.2,ops5970@carrier.in,10035.41,FALSE,Economy,FALSE,TRUE,5195,45
CAR05971,Patel Roadways,Madurai,Kerala,10753,2011,4.3,ops5971@carrier.in,5911.48,FALSE,Economy,TRUE,TRUE,16687,34
CAR05972,Xpressbees,New Delhi,Delhi,17358,2011,3.9,ops5972@carrier.in,undisclosed,TRUE,Express,TRUE,FALSE,13823,11
CAR05973,VRL Logistics,Thiruvananthapuram,Bihar,13756,1998,2.7,ops5973@carrier.in,10715.82,TRUE,Next Day,FALSE,FALSE,5779,19
CAR05974,TCI Express,Jalandhar,Himachal Pradesh,1973,2020,3.7,ops5974@carrier.in,10338.09,FALSE,Economy,TRUE,FALSE,18697,71
CAR05975,Gati Ltd,Panaji,Uttarakhand,16339,2016,4,ops5975@carrier.in,8273.18,TRUE,Next Day,TRUE,FALSE,1708,89
CAR05976,Blue Dart Express,Hubli,Himachal Pradesh,2633,1988,3.2,ops5976@carrier.in,10653.45,FALSE,Next Day,TRUE,TRUE,5774,
CAR05977,Delhivery Ltd,Rajkot,Goa,781,2005,3.5,ops5977@carrier.in,13558.86,TRUE,Same Day,FALSE,TRUE,17821,82
CAR05978,DHL Express India,Jalandhar,Tamil Nadu,12603,2012,3,ops5978@carrier.in,14043.25,FALSE,Next Day,TRUE,FALSE,10878,18
CAR05979,Speed Post,Bhopal,Delhi,9983,1987,4.9,ops5979@carrier.in,10139.19,FALSE,Standard,TRUE,TRUE,9386,54
CAR05980,Redif Logistics,Nagpur,Tamil Nadu,1021,1984,2,ops5980@carrier.in,15906.8,TRUE,Next Day,TRUE,TRUE,12085,
CAR05981,Amazon Logistics India,Shimla,Madhya Pradesh,2180,1990,2.3,ops5981@carrier.in,18136.8,FALSE,Same Day,TRUE,FALSE,18799,70
CAR05982,Spoton Logistics,Kozhikode,Jharkhand,13276,2018,1.6,ops5982@carrier.in,7860.93,FALSE,Next Day,FALSE,FALSE,6510,48
CAR05983,Amazon Logistics India,Jaipur,Odisha,16086,1999,4.9,ops5983@carrier.in,1645.64,TRUE,Economy,TRUE,TRUE,14721,68
CAR05984,Trackon Couriers,Udaipur,Punjab,5872,2017,3.5,ops5984@carrier.in,6519.56,FALSE,Same Day,FALSE,TRUE,11993,42
CAR05985,Vulcan Express,Dwarka,Rajasthan,7206,2011,2.7,ops5985@carrier.in,5825.8,FALSE,Same Day,TRUE,FALSE,3657,50
CAR05986,Spoton Logistics,Kota,Madhya Pradesh,4076,1998,3,ops5986@carrier.in,4699.44,TRUE,Standard,FALSE,TRUE,13594,10
CAR05987,Express Roadways,Udaipur,Uttar Pradesh,4857,1981,3.2,ops5987@carrier.in,19396.7,TRUE,Next Day,FALSE,TRUE,8332,75
CAR05988,Mahindra Logistics,Kochi,Gujarat,11225,2011,3.5,ops5988@carrier.in,16333.66,FALSE,Same Day,FALSE,TRUE,7583,18
CAR05989,TVS Supply Chain,Manali,Delhi,12773,2007,,ops5989@carrier.in,4353.46,TRUE,Express,TRUE,TRUE,9603,48
CAR05990,Gati Ltd,Mumbai,Kerala,5126,2020,4.8,ops5990@carrier.in,4799.66,TRUE,Economy,FALSE,FALSE,7813,
CAR05991,Patel Roadways,Dharamshala,Himachal Pradesh,18188,2005,1.7,ops5991@carrier.in,11223.3,FALSE,Same Day,TRUE,FALSE,4689,11
CAR05992,Blue Dart Express,Udaipur,Punjab,5644,1984,3.4,ops5992@carrier.in,3949.13,FALSE,Next Day,FALSE,FALSE,8686,83
CAR05993,Patel Roadways,Howrah,Maharashtra,1680,2006,3.4,ops5993@carrier.in,14681.19,TRUE,Next Day,FALSE,FALSE,4188,48
CAR05994,Amazon Logistics India,Mumbai,Haryana,15998,1987,1.7,ops5994@carrier.in,5083.43,FALSE,Express,TRUE,TRUE,18532,52
CAR05995,Gati Ltd,Ponda,Jharkhand,19489,1980,1.5,ops5995@carrier.in,11741.12,FALSE,Same Day,FALSE,TRUE,11761,16
CAR05996,TVS Supply Chain,Ranchi,Uttarakhand,19317,2020,4.4,ops5996@carrier.in,14306.09,FALSE,Express,TRUE,FALSE,14327,78
CAR05997,Ecom Express,Dhanbad,Jharkhand,5892,1994,4.4,ops5997@carrier.in,15050.08,TRUE,Next Day,TRUE,FALSE,14719,58
CAR05998,Safexpress,Bhopal,Jharkhand,17955,1982,4.4,ops5998@carrier.in,9699.54,FALSE,Standard,TRUE,FALSE,2617,10
CAR05999,Rivigo,Karimnagar,Madhya Pradesh,49,1992,,ops5999@carrier.in,5858.06,FALSE,Economy,TRUE,TRUE,3894,17
CAR06000,Xpressbees,Shimla,Telangana,10560,2009,1.6,ops6000@carrier.in,526.49,FALSE,Express,FALSE,TRUE,13533,18
CAR06001,TCI Express,Surat,Uttarakhand,N/A,2003,4.3,ops6001@carrier.in,8595.02,FALSE,Standard,TRUE,TRUE,8360,60
CAR06002,Redif Logistics,Trichy,Punjab,2080,1998,1.7,ops6002@carrier.in,16153.02,TRUE,Same Day,TRUE,FALSE,9142,31
CAR06003,DHL Express India,Ujjain,Gujarat,5667,2002,3.3,ops6003@carrier.in,--,FALSE,Express,FALSE,FALSE,12687,47
CAR06004,Express Roadways,Nizamabad,Tamil Nadu,3573,1997,4.3,ops6004@carrier.in,4701.42,TRUE,Standard,TRUE,TRUE,10109,41
CAR06005,Redif Logistics,Ponda,Uttarakhand,497,1989,2.1,ops6005@carrier.in,4009.08,TRUE,Standard,FALSE,TRUE,9474,60
CAR06006,Porter Technologies,Gurugram,Karnataka,unknown,2009,2.6,ops6006@carrier.in,11327.9,FALSE,Same Day,TRUE,TRUE,13806,51
CAR06007,TCI Express,Noida,Himachal Pradesh,13816,2013,3.9,ops6007@carrier.in,5923.13,FALSE,Same Day,TRUE,FALSE,972,70
CAR06008,Blue Dart Express,Gurugram,West Bengal,--,2017,2.9,ops6008@carrier.in,15427.49,TRUE,Express,FALSE,TRUE,10641,63
CAR06009,VRL Logistics,Mangaluru,Bihar,15338,1992,3.5,ops6009@carrier.in,382.69,FALSE,Standard,FALSE,TRUE,2570,49
CAR06010,FedEx India,Panaji,Bihar,4329,1995,3.6,ops6010@carrier.in,8091.03,TRUE,Next Day,FALSE,FALSE,6343,63
CAR06011,Blue Dart Express,Bengaluru,West Bengal,18267,2007,3.8,ops6011@carrier.in,132.67,no,Same Day,TRUE,TRUE,17394,81
CAR06012,Ekart Logistics,Gandhinagar,Karnataka,11855,1987,2.6,ops6012@carrier.in,6702.98,TRUE,Economy,TRUE,FALSE,16999,52
CAR06013,Shiprocket,Rishikesh,Kerala,16760,2010,2.7,ops6013@carrier.in,undisclosed,FALSE,Next Day,TRUE,FALSE,4309,
CAR06014,Shadowfax Technologies,Rourkela,Haryana,247,2000,4,ops6014@carrier.in,17213.2,1,Same Day,TRUE,TRUE,18819,41
CAR06015,Porter Technologies,Surat,Gujarat,12907,2016,,ops6015@carrier.in,16574.98,FALSE,Next Day,TRUE,FALSE,16536,53
CAR06016,Porter Technologies,Haridwar,Himachal Pradesh,7151,1997,1.6,ops6016@carrier.in,N/A,TRUE,Express,TRUE,TRUE,16750,60
CAR06017,Shadowfax Technologies,Kolkata,Punjab,3189,2015,1.8,ops6017@carrier.in,238.59,FALSE,Express,TRUE,FALSE,12753,52
CAR06018,Mahindra Logistics,Rajkot,Karnataka,1462,1989,3.8,ops6018@carrier.in,15278.45,FALSE,Same Day,TRUE,TRUE,6746,73
CAR06019,Ekart Logistics,Mysuru,Uttarakhand,14198,1983,4.8,ops6019@carrier.in,5365.75,FALSE,Economy,FALSE,TRUE,1378,68
CAR06020,Safexpress,Jorhat,Goa,9027,1981,3.2,ops6020@carrier.in,13037.66,TRUE,Next Day,TRUE,FALSE,6639,89
CAR06021,Patel Roadways,Kochi,Madhya Pradesh,15785,2004,2.4,ops6021@carrier.in,14166.32,FALSE,Standard,FALSE,FALSE,6679,22
CAR06022,Shiprocket,Noida,Haryana,N/A,2015,,ops6022@carrier.in,13400.12,FALSE,Standard,TRUE,FALSE,14778,
CAR06023,Blue Dart Express,Jamshedpur,Uttarakhand,16757,2000,4.9,ops6023@carrier.in,7050.04,TRUE,Economy,TRUE,FALSE,4765,89
CAR06024,Express Roadways,Dhanbad,Bihar,8851,1984,1.6,ops6024@carrier.in,4289.09,TRUE,Economy,TRUE,FALSE,1823,50
CAR06025,Gati Ltd,Gandhinagar,Delhi,9596,1982,3.3,ops6025@carrier.in,--,FALSE,Economy,TRUE,TRUE,5284,12
CAR06026,Delhivery Ltd,Siliguri,Himachal Pradesh,9124,1997,4.8,ops6026@carrier.in,2107.63,TRUE,Economy,FALSE,TRUE,10132,53
CAR06027,Porter Technologies,Kochi,Himachal Pradesh,11001,1999,4.4,ops6027@carrier.in,10928.31,FALSE,Next Day,TRUE,FALSE,13116,
CAR06028,Om Logistics,Hyderabad,Delhi,261,2017,1.5,ops6028@carrier.in,18809.88,FALSE,Standard,TRUE,TRUE,13815,73
CAR06029,Shiprocket,Hyderabad,Karnataka,10978,1986,1.9,ops6029@carrier.in,6706.33,TRUE,Next Day,TRUE,TRUE,10167,60
CAR06030,Ekart Logistics,Berhampur,Goa,19996,1984,1.7,ops6030@carrier.in,7040.78,TRUE,Standard,TRUE,TRUE,2683,76
CAR06031,Patel Roadways,Mumbai,Goa,13411,1987,4.8,ops6031@carrier.in,5419.6,FALSE,Standard,TRUE,TRUE,2632,
CAR06032,Trackon Couriers,Gurugram,Bihar,10676,1997,4.2,ops6032@carrier.in,3862.92,Y,Express,FALSE,TRUE,12725,88
CAR06033,Express Roadways,Noida,Maharashtra,10017,1994,3.6,ops6033@carrier.in,6415.04,FALSE,Next Day,TRUE,TRUE,3832,76
CAR06034,Porter Technologies,Rohtak,Tamil Nadu,9649,1989,2.6,ops6034@carrier.in,15610.01,FALSE,Economy,TRUE,TRUE,16375,83
CAR06035,Safexpress,Vadodara,Karnataka,4003,1991,4.9,ops6035@carrier.in,11330.06,TRUE,Economy,TRUE,FALSE,17719,11
CAR06036,TCI Express,Nashik,Haryana,8144,1981,4.1,ops6036@carrier.in,4926.99,TRUE,Express,TRUE,TRUE,5348,20
CAR06037,Shree Maruti Courier,Bhagalpur,Kerala,9069,2019,4,ops6037@carrier.in,2116.95,FALSE,Same Day,TRUE,FALSE,4493,56
CAR06038,Amazon Logistics India,Jodhpur,Goa,159,1984,2,ops6038@carrier.in,18510.01,TRUE,Same Day,TRUE,FALSE,14962,67
CAR06039,Blue Dart Express,Rohtak,Uttar Pradesh,2115,2022,3,ops6039@carrier.in,14347.11,TRUE,Same Day,FALSE,TRUE,3053,45
CAR06040,Ecom Express,Gurugram,Goa,3170,2009,2.2,ops6040@carrier.in,N/A,TRUE,Next Day,FALSE,FALSE,5682,35
CAR06041,Spoton Logistics,Kannur,Assam,17244,2022,2.8,ops6041@carrier.in,14199.45,FALSE,Same Day,FALSE,FALSE,14897,33
CAR06042,Blue Dart Express,Thiruvananthapuram,Karnataka,3417,2007,3.5,ops6042@carrier.in,13539.9,TRUE,Same Day,FALSE,FALSE,7970,45
CAR06043,DHL Express India,Pune,Bihar,7046,2016,3.6,ops6043@carrier.in,15643.11,FALSE,Economy,TRUE,TRUE,3932,69
CAR06044,Speed Post,Vasco,Bihar,7558,2013,1.7,ops6044@carrier.in,16571.18,FALSE,Standard,TRUE,TRUE,7347,74
CAR06045,Professional Couriers,Gurugram,West Bengal,2595,1986,3.7,ops6045@carrier.in,11174.65,TRUE,Economy,TRUE,TRUE,9658,44
CAR06046,Rivigo,Bengaluru,Uttar Pradesh,3153,2004,3.4,ops6046@carrier.in,16309.32,TRUE,Express,FALSE,FALSE,7024,25
CAR06047,Amazon Logistics India,Bhagalpur,Haryana,9908,2020,4.7,ops6047@carrier.in,9033.89,TRUE,Next Day,FALSE,FALSE,4161,84
CAR06048,Redif Logistics,Berhampur,Gujarat,131,1995,2.9,ops6048@carrier.in,5179.55,TRUE,Next Day,TRUE,FALSE,14348,58
CAR06049,Amazon Logistics India,Rajkot,Haryana,8062,1981,2.3,ops6049@carrier.in,2880.36,FALSE,Economy,TRUE,FALSE,1583,58
CAR06050,Redif Logistics,Jorhat,Telangana,16107,1995,4.9,ops6050@carrier.in,4883.76,FALSE,Economy,FALSE,TRUE,3050,
CAR06051,Ecom Express,Siliguri,West Bengal,14574,1986,4.9,ops6051@carrier.in,2743.89,FALSE,Standard,TRUE,TRUE,488,27
CAR06052,Safexpress,Coimbatore,Kerala,2177,1991,5,ops6052@carrier.in,808.22,FALSE,Same Day,TRUE,TRUE,139,28
CAR06053,Shadowfax Technologies,Nagpur,West Bengal,13228,1997,1.5,ops6053@carrier.in,12159.59,TRUE,Standard,TRUE,TRUE,8352,60
CAR06054,Express Roadways,Hubli,Delhi,5330,1982,3.3,ops6054@carrier.in,621.96,TRUE,Express,TRUE,FALSE,15354,24
CAR06055,Shadowfax Technologies,Gandhinagar,Rajasthan,9627,2011,,ops6055@carrier.in,19762.73,TRUE,Economy,FALSE,FALSE,6520,21
CAR06056,Delhivery Ltd,Jodhpur,Himachal Pradesh,10315,2018,2.3,ops6056@carrier.in,7683.55,TRUE,Next Day,FALSE,FALSE,10260,39
CAR06057,DTDC Express,Deoghar,Tamil Nadu,8773,2006,2.8,ops6057@carrier.in,14743.02,TRUE,Express,TRUE,FALSE,9425,33
CAR06058,Rivigo,Ambala,Bihar,3583,2011,2.3,ops6058@carrier.in,14982.09,TRUE,Next Day,TRUE,TRUE,127,58
CAR06059,Professional Couriers,Jamshedpur,Bihar,19280,2013,,ops6059@carrier.in,2195.34,TRUE,Express,FALSE,TRUE,15361,81
CAR06060,Vulcan Express,Dwarka,Uttar Pradesh,10788,1980,1.6,ops6060@carrier.in,9628.55,TRUE,Standard,FALSE,FALSE,9638,73
CAR06061,DHL Express India,Mandi,Gujarat,14683,1996,3.3,ops6061@carrier.in,6964.03,FALSE,Express,TRUE,TRUE,17463,78
CAR06062,Shiprocket,Nashik,Punjab,13355,1992,5,ops6062@carrier.in,2710.66,FALSE,Standard,TRUE,TRUE,322,64
CAR06063,Shadowfax Technologies,Udaipur,Punjab,13662,2005,3.2,ops6063@carrier.in,16388.41,TRUE,Standard,TRUE,TRUE,3980,35
CAR06064,Vulcan Express,Durgapur,Haryana,141,1985,4.9,ops6064@carrier.in,5044.38,TRUE,Express,TRUE,TRUE,10872,87
CAR06065,Trackon Couriers,Hyderabad,Jharkhand,10033,1986,3.4,ops6065@carrier.in,13679.57,TRUE,Economy,TRUE,FALSE,12005,64
CAR06066,Porter Technologies,Haldwani,Tamil Nadu,N/A,2021,2.8,ops6066@carrier.in,7904.12,TRUE,Standard,FALSE,TRUE,8244,41
CAR06067,Redif Logistics,Rishikesh,Goa,4496,2011,2.7,ops6067@carrier.in,391.42,TRUE,Standard,TRUE,FALSE,5039,31
CAR06068,Redif Logistics,Rourkela,Gujarat,11265,2013,2.4,ops6068@carrier.in,16575.32,TRUE,Next Day,TRUE,FALSE,16749,16
CAR06069,Professional Couriers,Ahmedabad,Uttar Pradesh,7816,1989,4.2,ops6069@carrier.in,11818.91,FALSE,Standard,TRUE,FALSE,16850,48
CAR06070,Mahindra Logistics,Dibrugarh,Madhya Pradesh,11885,2020,3.3,ops6070@carrier.in,undisclosed,FALSE,Standard,TRUE,FALSE,3362,72
CAR06071,DHL Express India,Solan,Maharashtra,9980,1991,3.8,ops6071@carrier.in,15981.28,TRUE,Next Day,FALSE,TRUE,17638,57
CAR06072,Express Roadways,Ludhiana,West Bengal,17049,2022,4.5,ops6072@carrier.in,13197.95,TRUE,Same Day,TRUE,TRUE,18465,84
CAR06073,Mahindra Logistics,Tezpur,Bihar,687,1999,,ops6073@carrier.in,1843.89,TRUE,Economy,TRUE,FALSE,12401,55
CAR06074,DTDC Express,New Delhi,Haryana,4708,2006,3.6,ops6074@carrier.in,17216.38,FALSE,Same Day,yes,TRUE,1021,53
CAR06075,VRL Logistics,Jaipur,Goa,9361,2003,1.8,ops6075@carrier.in,3122.67,TRUE,Standard,FALSE,FALSE,7168,55
CAR06076,FedEx India,Deoghar,Tamil Nadu,17598,2022,2.9,ops6076@carrier.in,1492.96,TRUE,Express,TRUE,FALSE,16392,
CAR06077,Trackon Couriers,Amritsar,Rajasthan,7912,2019,4.8,ops6077@carrier.in,8335.01,FALSE,Economy,TRUE,FALSE,10405,
