Shipment_ID,Order_ID,Customer_ID,Carrier_ID,Warehouse_ID,Vehicle_ID,Route_ID,Origin_City,Origin_State,Destination_City,Destination_State,Product_Category,Weight_kg,Volume_m3,Dispatch_Date,Expected_Delivery,Actual_Delivery,Freight_Charge_INR,GST_INR,Payment_Mode,Delivery_Status,Is_Delayed,Attempts,POD_Collected
SHP0006431,ORD0006431,CUST004927,CAR011,WH027,VEH00713,RTE002268,Belagavi,Karnataka,Jamshedpur,Jharkhand,Industrial Goods,?,18.011,2024-03-12 00:00:00,2024-03-15 00:00:00,,2254.22,405.76,Net Banking,Lost,TRUE,4,TRUE
SHP0006432,ORD0006432,CUST003717,CAR003,WH072,VEH00526,RTE002837,Tezpur,Assam,Guwahati,Assam,Office Supplies,469.12,,2024-03-03 00:00:00,2024-03-07 00:00:00,2024-03-13 00:00:00,8259.52,1486.71,COD,Lost,TRUE,2,TRUE
SHP0006433,ORD0006433,CUST004138,CAR012,WH070,VEH00128,RTE001379,Dharamshala,Himachal Pradesh,Rishikesh,Uttarakhand,Home Appliances,344.66,10.765,2023-04-13 00:00:00,2023-04-24 00:00:00,2023-04-23 00:00:00,2710.86,487.95,Credit,Delivered,FALSE,3,TRUE
SHP0006434,ORD0006434,CUST004177,CAR005,WH001,VEH04862,RTE001699,Ahmedabad,Gujarat,Jaipur,Rajasthan,Grocery & FMCG,465.99,7.352,2021-10-23 00:00:00,2021-10-24 00:00:00,,3558.73,640.57,Wallet,In Transit,TRUE,3,TRUE
SHP0006435,ORD0006435,CUST005340,CAR002,WH012,VEH04139,RTE006769,Mangaluru,Karnataka,Madurai,Tamil Nadu,Home Appliances,169.88,10.636,2023-02-10 00:00:00,2023-02-13 00:00:00,2023-02-12 00:00:00,1704.91,306.88,Prepaid,Lost,FALSE,1,TRUE
SHP0006436,ORD0006436,CUST001616,CAR003,WH046,VEH06755,RTE004300,Dibrugarh,Assam,Bengaluru,Karnataka,Apparel & Fashion,482.24,4.657,2022-04-02 00:00:00,2022-04-12 00:00:00,2022-04-16 00:00:00,8093.57,1456.84,Wallet,Delayed,TRUE,2,TRUE
SHP0006437,ORD0006437,CUST001716,CAR014,WH027,VEH01055,RTE006067,Salem,Tamil Nadu,Bhubaneswar,Odisha,Jewellery,176.05,6.24,2023-10-15 00:00:00,2023-10-25 00:00:00,2023-10-25 00:00:00,1907.44,343.34,COD,Returned,FALSE,4,yes
SHP0006438,ORD0006438,CUST000966,CAR007,WH009,VEH00481,RTE002995,Dibrugarh,Assam,Gurugram,Delhi,Perishables,245.14,8.845,2023-08-18 00:00:00,2023-08-29 00:00:00,2023-08-28 00:00:00,2327.27,418.91,Prepaid,In Transit,FALSE,2,FALSE
SHP0006439,ORD0006439,CUST000413,CAR007,WH046,VEH02413,RTE001387,Gwalior,Madhya Pradesh,Ajmer,Rajasthan,Sports & Fitness,340.17,14.522,2024-04-21 00:00:00,2024-05-01 00:00:00,2024-04-29 00:00:00,4196.57,755.38,Wallet,Delayed,FALSE,3,FALSE
SHP0006440,ORD0006440,CUST005835,CAR007,WH001,VEH04266,RTE000901,Silchar,Assam,Pune,Maharashtra,Home Appliances,143.34,8.235,2022-01-12 00:00:00,2022-01-19 00:00:00,2022-01-18 00:00:00,1794.26,322.97,Credit,Delivered,FALSE,1,TRUE
SHP0006441,ORD0006441,CUST001445,CAR012,WH002,VEH00916,RTE002401,Thiruvananthapuram,Kerala,Warangal,Telangana,Jewellery,189.95,,2023-06-29 00:00:00,2023-07-06 00:00:00,2023-07-05 00:00:00,1822.47,328.04,Net Banking,In Transit,FALSE,4,FALSE
SHP0006442,ORD0006442,CUST006298,CAR003,WH097,VEH03330,RTE003365,Durgapur,West Bengal,Coimbatore,Tamil Nadu,Electronics,,2.644,2021-05-23 00:00:00,2021-05-27 00:00:00,2021-06-01 00:00:00,5687.4,1023.73,Wallet,Cancelled,TRUE,2,TRUE
SHP0006443,ORD0006443,CUST000410,CAR011,WH047,VEH00782,RTE001019,Asansol,West Bengal,Rishikesh,Uttarakhand,Perishables,10.72,23.576,2024-10-04 00:00:00,2024-10-08 00:00:00,2024-10-13 00:00:00,67.69,12.18,Net Banking,Pending Pickup,TRUE,2,TRUE
SHP0006444,ORD0006444,CUST004124,CAR001,WH089,VEH00521,RTE000632,Gandhinagar,Gujarat,Hubli,Karnataka,Toys & Games,,4.717,2021-06-24 00:00:00,2021-06-25 00:00:00,2021-06-24 00:00:00,5943.75,1069.88,Credit,Out for Delivery,FALSE,1,TRUE
SHP0006445,ORD0006445,CUST002793,CAR007,WH069,VEH01549,RTE005856,Mapusa,Goa,Durgapur,West Bengal,Office Supplies,476.43,8.895,2021-04-23 00:00:00,2021-05-03 00:00:00,2021-05-03 00:00:00,8183.17,1472.97,Prepaid,Lost,FALSE,2,TRUE
SHP0006446,ORD0006446,CUST005633,CAR009,WH027,VEH02047,RTE000656,Hyderabad,Telangana,Faridabad,Haryana,Industrial Goods,361.91,9.918,2023-06-16 00:00:00,2023-06-19 00:00:00,2023-06-25 00:00:00,5084.87,915.28,Credit,Delivered,TRUE,4,FALSE
SHP0006447,ORD0006447,CUST001252,CAR015,WH048,VEH03515,RTE000476,Ambala,Haryana,Margao,Goa,Office Supplies,320.2,9.661,2022-05-04 00:00:00,2022-05-08 00:00:00,2022-05-07 00:00:00,4048.36,728.7,Credit,Pending Pickup,FALSE,1,TRUE
SHP0006448,ORD0006448,CUST000355,CAR006,WH086,VEH01414,RTE005909,Gaya,Bihar,Manali,Himachal Pradesh,Cosmetics & Personal Care,404.61,22.211,2023-01-03 00:00:00,2023-01-09 00:00:00,2023-01-08 00:00:00,2569.86,462.57,UPI,Delayed,FALSE,3,FALSE
SHP0006449,ORD0006449,CUST005265,CAR007,WH025,VEH04564,RTE003019,Ajmer,Rajasthan,Bokaro,Jharkhand,Industrial Goods,367.46,0.674,2021-09-10 00:00:00,2021-09-17 00:00:00,2021-09-17 00:00:00,2909.04,523.63,Wallet,Delayed,FALSE,2,FALSE
SHP0006450,ORD0006450,CUST002976,CAR007,WH039,VEH04500,RTE002842,Patiala,Punjab,Panaji,Goa,Furniture,75.9,17.051,2021-09-24 00:00:00,2021-09-30 00:00:00,2021-09-29 00:00:00,748.29,134.69,Net Banking,In Transit,FALSE,1,TRUE
SHP0006451,ORD0006451,CUST003278,CAR013,WH089,VEH05624,RTE004873,Bathinda,Punjab,Deoghar,Jharkhand,Jewellery,374.44,6.183,2024-02-09 00:00:00,2024-02-14 00:00:00,2024-02-14 00:00:00,6356.54,1144.18,Credit,Delayed,FALSE,1,FALSE
SHP0006452,ORD0006452,CUST002120,CAR013,WH070,VEH06677,RTE005873,Jorhat,Assam,Mandi,Himachal Pradesh,Furniture,235.16,2.323,2024-05-07 00:00:00,2024-05-08 00:00:00,2024-05-07 00:00:00,1603.49,288.63,UPI,Cancelled,FALSE,1,FALSE
SHP0006453,ORD0006453,CUST002770,CAR015,WH042,VEH06033,RTE003788,Kozhikode,Kerala,Tezpur,Assam,Perishables,481.25,12.922,2023-05-10 00:00:00,2023-05-14 00:00:00,2023-05-13 00:00:00,4642.79,835.7,Prepaid,Lost,FALSE,2,TRUE
SHP0006454,ORD0006454,CUST005033,CAR013,WH084,VEH06781,RTE006032,Pune,Maharashtra,Surat,Gujarat,Automotive Parts,237.96,20.552,2021-12-20 00:00:00,2021-12-21 00:00:00,2021-12-25 00:00:00,3531.98,635.76,Credit,In Transit,TRUE,2,yes
SHP0006455,ORD0006455,CUST004290,CAR001,WH072,VEH03026,RTE004657,Hubli,Karnataka,Trichy,Tamil Nadu,Pharmaceuticals,160.51,24.437,2022-01-19 00:00:00,2022-01-27 00:00:00,2022-01-26 00:00:00,1865.2,335.74,UPI,Lost,FALSE,3,TRUE
SHP0006456,ORD0006456,CUST000080,CAR014,WH038,VEH03920,RTE006105,Thrissur,Kerala,Bengaluru,Karnataka,Furniture,445.74,17.664,2024-09-15 00:00:00,2024-09-25 00:00:00,2024-09-23 00:00:00,3735.58,672.4,Prepaid,Cancelled,FALSE,3,FALSE
SHP0006457,ORD0006457,CUST001550,CAR014,WH024,VEH06441,RTE005848,Salem,Tamil Nadu,Jorhat,Assam,Perishables,8.69,1.05,2021-03-08 00:00:00,2021-03-19 00:00:00,2021-03-24 00:00:00,116.31,20.94,UPI,Out for Delivery,TRUE,1,FALSE
SHP0006458,ORD0006458,CUST002116,CAR013,WH043,VEH05257,RTE002304,Panipat,Haryana,Nagpur,Maharashtra,Books & Stationery,23.31,16.74,2023-04-14 00:00:00,2023-04-24 00:00:00,2023-04-22 00:00:00,415.11,74.72,COD,Delayed,FALSE,2,TRUE
SHP0006459,ORD0006459,CUST002093,CAR010,WH043,VEH00510,RTE001514,Kannur,Kerala,Roorkee,Uttarakhand,Apparel & Fashion,455.01,0.457,2024-01-11 00:00:00,2024-01-13 00:00:00,,2377.84,428.01,UPI,Pending Pickup,FALSE,3,FALSE
SHP0006460,ORD0006460,CUST000425,CAR001,WH051,VEH00845,RTE001401,Guwahati,Assam,Ranchi,Jharkhand,Perishables,19.54,13.997,2024-08-30 00:00:00,2024-09-05 00:00:00,2024-09-03 00:00:00,290.22,52.24,UPI,Delivered,FALSE,1,TRUE
SHP0006461,ORD0006461,CUST002791,CAR012,WH009,VEH03053,RTE006144,Jaipur,Rajasthan,Manali,Himachal Pradesh,Pharmaceuticals,106.75,14.242,2021-12-10 00:00:00,2021-12-15 00:00:00,2021-12-19 00:00:00,1119.99,201.6,Prepaid,Pending Pickup,TRUE,2,FALSE
SHP0006462,ORD0006462,CUST004401,CAR003,WH036,VEH04454,RTE002019,Jabalpur,Madhya Pradesh,Gwalior,Madhya Pradesh,Grocery & FMCG,10.23,13.913,2022-08-12 00:00:00,2022-08-13 00:00:00,2022-08-11 00:00:00,115.81,20.85,Prepaid,Delivered,FALSE,4,FALSE
SHP0006463,ORD0006463,CUST006617,CAR009,WH009,VEH06137,RTE006462,Gurugram,Haryana,Dhanbad,Jharkhand,Cosmetics & Personal Care,89.84,4.116,2022-02-18 00:00:00,2022-02-21 00:00:00,2022-02-20 00:00:00,656.31,118.14,Net Banking,Delayed,FALSE,2,TRUE
SHP0006464,ORD0006464,CUST002935,CAR009,WH095,VEH04954,RTE002261,Mapusa,Goa,Pune,Maharashtra,Industrial Goods,51.39,3.561,2021-12-02 00:00:00,2021-12-13 00:00:00,2021-12-15 00:00:00,321.88,57.94,Net Banking,Delayed,0,3,FALSE
SHP0006465,ORD0006465,CUST003581,CAR006,WH057,VEH06221,RTE000855,Dharamshala,Himachal Pradesh,Mangaluru,Karnataka,Home Appliances,70.03,18.857,2022-04-20 00:00:00,2022-04-28 00:00:00,2022-04-26 00:00:00,961.69,173.1,COD,Cancelled,FALSE,3,TRUE
SHP0006466,ORD0006466,CUST002921,CAR013,WH067,VEH03339,RTE002015,Ahmedabad,Gujarat,Dehradun,Uttarakhand,Electronics,291.11,3.637,2022-01-30 00:00:00,2022-02-03 00:00:00,2022-02-08 00:00:00,1879.71,338.35,Wallet,Out for Delivery,TRUE,3,FALSE
SHP0006467,ORD0006467,CUST006015,CAR005,WH039,VEH03871,RTE001196,Jamshedpur,Jharkhand,Muzaffarpur,Bihar,Automotive Parts,480.59,,2024-11-02 00:00:00,2024-11-05 00:00:00,,7053.8,1269.68,Credit,Out for Delivery,FALSE,1,FALSE
SHP0006468,ORD0006468,CUST005048,CAR002,WH028,VEH00886,RTE002508,Trichy,Tamil Nadu,Nizamabad,Telangana,Sports & Fitness,53.39,15.838,2022-05-11 00:00:00,2022-05-12 00:00:00,2022-05-12 00:00:00,796.41,143.35,COD,Returned,FALSE,3,TRUE
SHP0006469,ORD0006469,CUST006671,CAR002,WH058,VEH04664,RTE001323,Patna,Bihar,Jabalpur,Madhya Pradesh,Electronics,48.36,16.679,2021-04-17 00:00:00,2021-04-19 00:00:00,2021-04-18 00:00:00,820.41,147.67,Prepaid,Returned,FALSE,2,TRUE
SHP0006470,ORD0006470,CUST002987,CAR014,WH050,VEH03406,RTE003391,Coimbatore,Tamil Nadu,Rishikesh,Uttarakhand,Office Supplies,406.59,0.285,2021-10-21 00:00:00,2021-10-24 00:00:00,2021-10-22 00:00:00,3624.37,652.39,Credit,Pending Pickup,FALSE,1,FALSE
SHP0006471,ORD0006471,CUST000647,CAR002,WH004,VEH02854,RTE005662,Amritsar,Punjab,Gandhinagar,Gujarat,Perishables,298.2,7.88,2022-03-18 00:00:00,2022-03-29 00:00:00,2022-03-28 00:00:00,2543.72,457.87,Prepaid,Out for Delivery,FALSE,3,FALSE
SHP0006472,ORD0006472,CUST004784,CAR012,WH013,VEH01307,RTE001346,Haldwani,Uttarakhand,Ajmer,Rajasthan,Toys & Games,112.31,9.634,2024-06-17 00:00:00,2024-06-27 00:00:00,2024-06-28 00:00:00,1506.19,271.11,COD,Cancelled,TRUE,4,FALSE
SHP0006473,ORD0006473,CUST006680,CAR002,WH100,VEH05277,RTE004164,Bengaluru,Karnataka,Chennai,Tamil Nadu,Apparel & Fashion,95.6,4.188,2024-04-22 00:00:00,2024-04-28 00:00:00,2024-04-30 00:00:00,1117.14,201.09,Credit,Lost,TRUE,1,TRUE
SHP0006474,ORD0006474,CUST003857,CAR011,WH067,VEH03546,RTE005036,Bhopal,Madhya Pradesh,Silchar,Assam,Office Supplies,277.79,7.97,2022-04-16 00:00:00,2022-04-20 00:00:00,2022-04-18 00:00:00,2654.78,477.86,Wallet,Delivered,FALSE,4,FALSE
SHP0006475,ORD0006475,CUST006119,CAR003,WH096,VEH05352,RTE006013,Haldwani,Uttarakhand,Panipat,Haryana,Office Supplies,455.62,24.242,2022-06-01 00:00:00,2022-06-03 00:00:00,2022-06-05 00:00:00,3141.2,565.42,COD,In Transit,TRUE,4,FALSE
SHP0006476,ORD0006476,CUST002106,CAR001,WH026,VEH01966,RTE004412,Jorhat,Assam,Jamshedpur,Jharkhand,Electronics,49.45,13.245,2022-07-28 00:00:00,2022-08-06 00:00:00,2022-08-04 00:00:00,439.25,79.06,COD,Lost,FALSE,1,FALSE
SHP0006477,ORD0006477,CUST005726,CAR002,WH024,VEH05768,RTE004939,Gaya,Bihar,Ranchi,Jharkhand,Cosmetics & Personal Care,488.09,14.925,2023-02-16 00:00:00,2023-02-22 00:00:00,2023-02-20 00:00:00,5026.97,904.85,COD,Delivered,FALSE,2,TRUE
SHP0006478,ORD0006478,CUST001997,CAR006,WH100,VEH00077,RTE006094,Mandi,Himachal Pradesh,Kolkata,West Bengal,Cosmetics & Personal Care,467.75,4.012,2021-02-16 00:00:00,2021-02-17 00:00:00,2021-02-17 00:00:00,2783.77,501.08,Prepaid,Lost,FALSE,3,TRUE
SHP0006479,ORD0006479,CUST006360,CAR001,WH046,VEH01357,RTE001740,Berhampur,Odisha,Shimla,Himachal Pradesh,Perishables,204.7,5.905,2023-04-02 00:00:00,2023-04-03 00:00:00,2023-04-01 00:00:00,2829.57,509.32,UPI,Delayed,FALSE,3,FALSE
SHP0006480,ORD0006480,CUST004962,CAR003,WH062,VEH05495,RTE003080,Howrah,West Bengal,Jorhat,Assam,Furniture,115.42,9.97,2024-12-21 00:00:00,2024-12-26 00:00:00,2024-12-30 00:00:00,682.95,122.93,Wallet,Lost,TRUE,3,FALSE
SHP0006481,ORD0006481,CUST006313,CAR013,WH087,VEH03330,RTE002602,Ponda,Goa,Dhanbad,Jharkhand,Jewellery,66.62,19.023,2021-02-26 00:00:00,2021-03-01 00:00:00,2021-02-27 00:00:00,1053.64,189.66,Prepaid,Returned,FALSE,2,N
SHP0006482,ORD0006482,CUST002832,CAR007,WH074,VEH03448,RTE000943,Siliguri,West Bengal,Faridabad,Haryana,Office Supplies,371.94,7.274,2023-02-13 00:00:00,2023-02-17 00:00:00,2023-02-17 00:00:00,2312.33,416.22,Net Banking,Lost,FALSE,2,FALSE
SHP0006483,ORD0006483,CUST000285,CAR015,WH066,VEH05034,RTE005041,Haldwani,Uttarakhand,Silchar,Assam,Jewellery,373.29,16.589,2024-03-05 00:00:00,2024-03-07 00:00:00,2024-03-07 00:00:00,1883.59,339.05,Credit,Out for Delivery,FALSE,2,TRUE
SHP0006484,ORD0006484,CUST002057,CAR002,WH016,VEH04305,RTE002861,Jaipur,Rajasthan,Pune,Maharashtra,Industrial Goods,,3.231,2022-06-14 00:00:00,2022-06-25 00:00:00,2022-06-24 00:00:00,360.67,64.92,Wallet,Lost,1,3,TRUE
SHP0006485,ORD0006485,CUST002431,CAR014,WH090,VEH00380,RTE003379,Kozhikode,Kerala,Haridwar,Uttarakhand,Grocery & FMCG,132.11,17.98,2024-12-20 00:00:00,2024-12-29 00:00:00,2024-12-27 00:00:00,2189.1,394.04,Wallet,Lost,FALSE,3,FALSE
SHP0006486,ORD0006486,CUST006164,CAR014,WH050,VEH06484,RTE002645,Patna,Bihar,Kota,Rajasthan,Office Supplies,101.54,10.942,2022-04-10 00:00:00,2022-04-13 00:00:00,2022-04-11 00:00:00,1147.39,206.53,Prepaid,Delayed,FALSE,3,TRUE
SHP0006487,ORD0006487,CUST005798,CAR006,WH077,VEH01673,RTE005872,Mangaluru,Karnataka,Dwarka,Delhi,Jewellery,237.46,10,2024-10-24 00:00:00,2024-11-05 00:00:00,2024-11-05 00:00:00,2979.49,536.31,UPI,Cancelled,FALSE,2,FALSE
SHP0006488,ORD0006488,CUST005477,CAR006,WH046,VEH01136,RTE002271,Jalandhar,Punjab,Pune,Maharashtra,Toys & Games,168.1,5.937,2021-01-05 00:00:00,2021-01-06 00:00:00,2021-01-04 00:00:00,2465.86,443.85,COD,Out for Delivery,FALSE,4,FALSE
SHP0006489,ORD0006489,CUST005214,CAR014,WH090,VEH05264,RTE002928,Agra,Uttar Pradesh,Khammam,Telangana,Books & Stationery,18.27,9.925,2023-03-28 00:00:00,2023-04-09 00:00:00,2023-04-08 00:00:00,146.33,26.34,UPI,Out for Delivery,FALSE,2,TRUE
SHP0006490,ORD0006490,CUST005441,CAR013,WH086,VEH05534,RTE005666,Mandi,Himachal Pradesh,Haldwani,Uttarakhand,Automotive Parts,160.99,10.28,2024-06-07 00:00:00,2024-06-14 00:00:00,2024-06-12 00:00:00,2773.06,499.15,Wallet,Delivered,FALSE,4,yes
SHP0006491,ORD0006491,CUST002465,CAR005,WH097,VEH03631,RTE006187,Rourkela,Odisha,Gurugram,Delhi,Apparel & Fashion,417.39,9.187,2022-12-06 00:00:00,2022-12-15 00:00:00,2022-12-13 00:00:00,5527.97,995.03,Prepaid,Delayed,FALSE,1,FALSE
SHP0006492,ORD0006492,CUST005772,CAR012,WH030,VEH05898,RTE003338,Sambalpur,Odisha,Berhampur,Odisha,Cosmetics & Personal Care,196.44,13.038,2024-09-02 00:00:00,2024-09-05 00:00:00,2024-09-05 00:00:00,1837.33,330.72,Credit,Pending Pickup,FALSE,3,TRUE
SHP0006493,ORD0006493,CUST005733,CAR003,WH083,VEH06772,RTE000058,Manali,Himachal Pradesh,Kochi,Kerala,Toys & Games,271.83,20.948,2021-09-25 00:00:00,2021-09-26 00:00:00,2021-09-24 00:00:00,1696.04,305.29,Wallet,Lost,FALSE,2,TRUE
SHP0006494,ORD0006494,CUST004615,CAR008,WH047,VEH01714,RTE001852,Bathinda,Punjab,Amritsar,Punjab,Toys & Games,220.35,7.016,2022-01-26 00:00:00,2022-01-31 00:00:00,,1971.22,354.82,Credit,In Transit,TRUE,4,TRUE
SHP0006495,ORD0006495,CUST005997,CAR015,WH020,VEH04612,RTE002862,Haridwar,Uttarakhand,Thiruvananthapuram,Kerala,Office Supplies,275.27,7.928,2022-11-30 00:00:00,2022-12-09 00:00:00,2022-12-15 00:00:00,4775.51,859.59,Wallet,Returned,0,1,TRUE
SHP0006496,ORD0006496,CUST006509,CAR012,WH034,VEH06105,RTE003310,Howrah,West Bengal,Mangaluru,Karnataka,Perishables,404.92,24.325,2023-06-16 00:00:00,2023-06-18 00:00:00,2023-06-19 00:00:00,4097.33,737.52,COD,In Transit,TRUE,1,TRUE
SHP0006497,ORD0006497,CUST001148,CAR008,WH087,VEH06001,RTE003130,Udaipur,Rajasthan,Ajmer,Rajasthan,Toys & Games,382.91,7.372,2024-01-07 00:00:00,2024-01-19 00:00:00,2024-01-22 00:00:00,4138.92,745.01,Prepaid,Delivered,TRUE,3,FALSE
SHP0006498,ORD0006498,CUST006185,CAR011,WH093,VEH04630,RTE001004,Belagavi,Karnataka,Lucknow,Uttar Pradesh,Jewellery,,16.346,2023-03-14 00:00:00,2023-03-15 00:00:00,2023-03-13 00:00:00,7799.24,1403.86,Credit,Lost,FALSE,1,FALSE
SHP0006499,ORD0006499,CUST005623,CAR015,WH053,VEH06214,RTE005090,Dharamshala,Himachal Pradesh,Muzaffarpur,Bihar,Perishables,339.53,15.988,2022-10-24 00:00:00,2022-11-03 00:00:00,2022-11-04 00:00:00,2456.56,442.18,Prepaid,Pending Pickup,TRUE,2,FALSE
SHP0006500,ORD0006500,CUST000144,CAR002,WH098,VEH03329,RTE004038,Kannur,Kerala,Solan,Himachal Pradesh,Electronics,319.47,21.525,2021-10-15 00:00:00,2021-10-19 00:00:00,2021-10-17 00:00:00,2875.08,517.51,COD,Out for Delivery,FALSE,1,TRUE
SHP0006501,ORD0006501,CUST004858,CAR011,WH076,VEH03560,RTE001583,Madurai,Tamil Nadu,Hubli,Karnataka,Grocery & FMCG,380.8,17.994,2024-05-11 00:00:00,2024-05-12 00:00:00,2024-05-10 00:00:00,3108.59,559.55,Prepaid,Lost,FALSE,4,FALSE
SHP0006502,ORD0006502,CUST003048,CAR005,WH025,VEH03149,RTE004718,Mandi,Himachal Pradesh,Jabalpur,Madhya Pradesh,Furniture,50.3,21.324,2022-09-18 00:00:00,2022-09-24 00:00:00,2022-09-28 00:00:00,367.91,66.22,Net Banking,Returned,TRUE,4,TRUE
SHP0006503,ORD0006503,CUST002294,CAR002,WH097,VEH01458,RTE005975,Ponda,Goa,Panaji,Goa,Jewellery,89.39,5.498,2021-07-05 00:00:00,2021-07-10 00:00:00,2021-07-08 00:00:00,1231.32,221.64,COD,Out for Delivery,FALSE,1,FALSE
SHP0006504,ORD0006504,CUST002623,CAR015,WH088,VEH04717,RTE005101,Dibrugarh,Assam,Muzaffarpur,Bihar,Jewellery,,5.103,2021-10-07 00:00:00,2021-10-16 00:00:00,2021-10-14 00:00:00,2383.11,428.96,Prepaid,Delivered,FALSE,2,FALSE
SHP0006505,ORD0006505,CUST002993,CAR001,WH055,VEH00169,RTE003083,Patiala,Punjab,Bengaluru,Karnataka,Grocery & FMCG,93.18,2.294,2023-11-02 00:00:00,2023-11-07 00:00:00,2023-11-13 00:00:00,809.66,145.74,Wallet,Pending Pickup,TRUE,1,TRUE
SHP0006506,ORD0006506,CUST002215,CAR005,WH007,VEH04730,RTE006619,Haldwani,Uttarakhand,Mysuru,Karnataka,Office Supplies,453.19,6.057,2022-12-05 00:00:00,2022-12-17 00:00:00,2022-12-15 00:00:00,7711.63,1388.09,Prepaid,Returned,FALSE,3,TRUE
SHP0006507,ORD0006507,CUST004937,CAR015,WH034,VEH00559,RTE002137,Coimbatore,Tamil Nadu,Ajmer,Rajasthan,Books & Stationery,353.16,23.887,2022-05-12 00:00:00,2022-05-20 00:00:00,2022-05-22 00:00:00,2236.81,402.63,Wallet,Delayed,TRUE,3,FALSE
SHP0006508,ORD0006508,CUST000712,CAR006,WH098,VEH01666,RTE000527,Dibrugarh,Assam,Dhanbad,Jharkhand,Furniture,196.68,11.605,2023-09-15 00:00:00,2023-09-19 00:00:00,2023-09-21 00:00:00,1175.98,211.68,COD,Delayed,TRUE,3,FALSE
SHP0006509,ORD0006509,CUST001496,CAR003,WH092,VEH03741,RTE003921,Jodhpur,Rajasthan,Thiruvananthapuram,Kerala,Pharmaceuticals,168.91,8.484,2021-04-10 00:00:00,2021-04-19 00:00:00,2021-04-19 00:00:00,2064.9,371.68,Wallet,Out for Delivery,FALSE,3,FALSE
SHP0006510,ORD0006510,CUST006181,CAR014,WH024,VEH02309,RTE006160,Indore,Madhya Pradesh,Dharamshala,Himachal Pradesh,Furniture,396.57,15.191,2021-03-09 00:00:00,2021-03-15 00:00:00,2021-03-15 00:00:00,6904.68,1242.84,Wallet,Cancelled,FALSE,3,TRUE
SHP0006511,ORD0006511,CUST004312,CAR009,WH042,VEH00551,RTE003238,Darbhanga,Bihar,Khammam,Telangana,Apparel & Fashion,207.32,,2023-02-23 00:00:00,2023-03-03 00:00:00,2023-03-09 00:00:00,3631.61,653.69,Net Banking,Lost,TRUE,1,TRUE
SHP0006512,ORD0006512,CUST001727,CAR009,WH074,VEH01302,RTE005382,Mangaluru,Karnataka,Jaipur,Rajasthan,Toys & Games,340.27,24.182,2022-06-27 00:00:00,2022-07-05 00:00:00,2022-07-04 00:00:00,6094.05,1096.93,COD,Cancelled,FALSE,4,FALSE
SHP0006513,ORD0006513,CUST000593,CAR008,WH075,VEH04466,RTE005129,Panaji,Goa,Vasco,Goa,Perishables,103.89,16.331,2022-06-04 00:00:00,2022-06-14 00:00:00,2022-06-13 00:00:00,1713.74,308.47,Wallet,Out for Delivery,FALSE,3,TRUE
SHP0006514,ORD0006514,CUST000802,CAR007,WH003,VEH06502,RTE006002,Madurai,Tamil Nadu,Sambalpur,Odisha,Jewellery,358.66,,2023-12-24 00:00:00,2024-01-01 00:00:00,2023-12-31 00:00:00,2750.24,495.04,Credit,Delayed,FALSE,3,FALSE
SHP0006515,ORD0006515,CUST006605,CAR005,WH034,VEH01713,RTE005445,Mapusa,Goa,Roorkee,Uttarakhand,Furniture,411.24,20.026,2024-02-13 00:00:00,2024-02-17 00:00:00,2024-02-17 00:00:00,5563.24,1001.38,Net Banking,In Transit,FALSE,1,FALSE
SHP0006516,ORD0006516,CUST003709,CAR012,WH095,VEH05898,RTE002776,Gaya,Bihar,Jamshedpur,Jharkhand,Grocery & FMCG,281.36,13.677,2022-11-20 00:00:00,2022-11-30 00:00:00,2022-11-29 00:00:00,2542.07,457.57,UPI,Delayed,FALSE,2,TRUE
SHP0006517,ORD0006517,CUST005709,CAR007,WH088,VEH04806,RTE003830,Amritsar,Punjab,Gandhinagar,Gujarat,Office Supplies,94.22,2.721,2022-08-12 00:00:00,2022-08-21 00:00:00,2022-08-27 00:00:00,960.96,172.97,COD,Out for Delivery,TRUE,3,TRUE
SHP0006518,ORD0006518,CUST004673,CAR009,WH087,VEH05600,RTE000033,Thrissur,Kerala,Tezpur,Assam,Furniture,17.65,8.058,2023-12-25 00:00:00,2024-01-06 00:00:00,2024-01-11 00:00:00,151.1,27.2,Wallet,Delivered,TRUE,1,FALSE
SHP0006519,ORD0006519,CUST002334,CAR009,WH091,VEH00586,RTE003962,New Delhi,Delhi,Bhagalpur,Bihar,Pharmaceuticals,439.38,15.636,2023-09-08 00:00:00,2023-09-11 00:00:00,2023-09-10 00:00:00,4279.76,770.36,Wallet,In Transit,FALSE,3,TRUE
SHP0006520,ORD0006520,CUST004782,CAR001,WH001,VEH05380,RTE003680,Bengaluru,Karnataka,Dharamshala,Himachal Pradesh,Office Supplies,170.68,18.662,2022-11-29 00:00:00,2022-12-04 00:00:00,2022-12-04 00:00:00,925.82,166.65,Credit,Lost,FALSE,3,TRUE
SHP0006521,ORD0006521,CUST002408,CAR013,WH009,VEH03621,RTE004869,Agra,Uttar Pradesh,Kozhikode,Kerala,Industrial Goods,41.52,2.594,2022-05-18 00:00:00,2022-05-30 00:00:00,2022-05-28 00:00:00,292,52.56,Credit,Delivered,FALSE,3,TRUE
SHP0006522,ORD0006522,CUST002211,CAR014,WH079,VEH02826,RTE002176,Surat,Gujarat,New Delhi,Delhi,Toys & Games,227.55,7.967,2021-08-07 00:00:00,2021-08-13 00:00:00,2021-08-14 00:00:00,1184.6,213.23,UPI,Returned,TRUE,3,TRUE
