Vehicle_ID,Carrier_ID,Vehicle_Type,Registration_No,Model,Manufacture_Year,Fuel_Type,Max_Payload_tons,Mileage_kmpl,Odometer_km,Last_Service_Date,Next_Service_Due,GPS_Enabled,Insurance_Expiry,Operational_State,Driver_ID,Is_Active
VEH05440,CAR002,Container Truck,UP15PQ5327,Eicher Pro 2049,2016,LNG,3.35,24.8,314068,2024-07-01 00:00:00,2024-07-14 00:00:00,TRUE,2023-03-14 00:00:00,Uttar Pradesh,DRV00469,FALSE
VEH05441,CAR004,Tempo,HP63CD3653,TATA 407,2020,LNG,5.86,11.3,479689,2022-11-22 00:00:00,2023-01-16 00:00:00,FALSE,2025-07-27 00:00:00,Himachal Pradesh,DRV02035,TRUE
VEH05442,CAR002,Light Commercial Vehicle,MP47AB4105,Mahindra Bolero Pickup,2024,CNG,15.43,10.7,466902,2021-01-14 00:00:00,2023-06-05 00:00:00,FALSE,2021-07-14 00:00:00,Madhya Pradesh,DRV03111,TRUE
VEH05443,CAR008,3-Wheeler,AS58EF7739,Force Traveller,2014,Petrol,4.16,23.9,430136,2023-06-12 00:00:00,2024-05-11 00:00:00,TRUE,2021-07-22 00:00:00,Assam,DRV03757,TRUE
VEH05444,CAR009,Refrigerated Truck,WB15AB2478,Hero Splendor,2024,LNG,19.45,23.6,216585,2022-10-07 00:00:00,2022-11-26 00:00:00,FALSE,2023-05-23 00:00:00,West Bengal,DRV00983,TRUE
VEH05445,CAR009,Mini Truck,UP78PQ7876,Tata Ace,2012,LNG,13.85,8.8,61323,2024-11-04 00:00:00,2022-07-11 00:00:00,TRUE,2022-11-03 00:00:00,Uttar Pradesh,DRV04507,TRUE
VEH05446,CAR015,Pickup Van,MP87CD4362,Tata LPT 1613,2020,Electric,20.58,13.1,472559,2024-02-11 00:00:00,2021-12-20 00:00:00,TRUE,2022-10-24 00:00:00,Madhya Pradesh,DRV02116,FALSE
VEH05447,CAR007,Light Commercial Vehicle,TN41CD6459,Force Traveller,2012,LNG,13.29,16.1,428543,2024-07-17 00:00:00,2022-06-23 00:00:00,TRUE,2023-12-04 00:00:00,Tamil Nadu,DRV04224,FALSE
VEH05448,CAR013,2-Wheeler,BR75AB3074,Bajaj RE,2015,Electric,29.38,7.2,370036,2024-07-03 00:00:00,2022-03-27 00:00:00,TRUE,2021-02-25 00:00:00,Bihar,DRV01789,FALSE
VEH05449,CAR010,2-Wheeler,DL16PQ7529,Tata LPT 1613,2016,Petrol,16.67,24.1,18225,2021-11-25 00:00:00,2024-11-07 00:00:00,FALSE,2023-02-11 00:00:00,Delhi,DRV00671,FALSE
VEH05450,CAR014,2-Wheeler,AS96XY8718,Euler HiLoad,2011,Diesel,16.59,24.2,438110,2021-06-02 00:00:00,2024-07-28 00:00:00,TRUE,2024-01-04 00:00:00,Assam,DRV00838,TRUE
VEH05451,CAR014,3-Wheeler,UP86AB5011,Bajaj RE,2022,Petrol,18.02,19.9,486613,2021-03-12 00:00:00,2025-05-16 00:00:00,TRUE,2022-04-30 00:00:00,Uttar Pradesh,DRV03226,FALSE
VEH05452,CAR002,Container Truck,TN72EF2047,Bajaj RE,2008,CNG,2.66,16.7,38764,2022-03-12 00:00:00,2024-01-14 00:00:00,TRUE,2024-12-19 00:00:00,Tamil Nadu,DRV01479,FALSE
VEH05453,CAR014,Container Truck,OD63PQ5018,Tata Ace,2018,Diesel,10.9,4.2,459080,,2024-07-27 00:00:00,Yes,2022-10-07 00:00:00,Odisha,DRV03321,TRUE
VEH05454,CAR015,Heavy Truck,RJ12CD7582,TATA 407,2023,Electric,11.83,8.8,8561,2021-04-10 00:00:00,2025-09-28 00:00:00,TRUE,2025-04-25 00:00:00,Rajasthan,DRV00046,FALSE
VEH05455,CAR008,Tempo,OD69EF3072,Tata LPT 1613,2021,Diesel,11.47,3.9,344890,2024-08-17 00:00:00,2023-06-14 00:00:00,FALSE,2026-11-09 00:00:00,Odisha,DRV04568,TRUE
VEH05456,CAR014,Pickup Van,WB24AB3002,Mahindra Bolero Pickup,2009,CNG,5.7,13.2,18297,2021-04-07 00:00:00,2023-10-07 00:00:00,FALSE,2026-05-16 00:00:00,West Bengal,DRV04457,TRUE
VEH05457,CAR010,Tempo,KA68AB3852,Mahindra Bolero Pickup,2019,Petrol,22.77,11.4,41349,2023-05-12 00:00:00,2021-05-01 00:00:00,TRUE,2025-04-13 00:00:00,Karnataka,DRV01810,TRUE
VEH05458,CAR012,3-Wheeler,GA77EF6678,Yulu Miracle,2017,Petrol,18.58,22,72127,2022-09-12 00:00:00,2023-04-17 00:00:00,FALSE,2023-08-20 00:00:00,Goa,DRV04321,TRUE
VEH05459,CAR009,Medium Truck,JH80CD3067,Ashok Leyland DOST,2018,Diesel,12.49,13.9,23243,2021-07-17 00:00:00,2025-09-27 00:00:00,FALSE,2022-09-05 00:00:00,Jharkhand,DRV02506,TRUE
VEH05460,CAR011,2-Wheeler,RJ74PQ7555,Force Traveller,2019,Diesel,2.15,16.2,148081,2022-06-09 00:00:00,2021-12-23 00:00:00,TRUE,2025-03-25 00:00:00,Rajasthan,DRV02668,FALSE
VEH05461,CAR002,Refrigerated Truck,AS80PQ2238,Maruti Super Carry,2024,Petrol,23.28,10.1,316449,2023-07-23 00:00:00,2023-01-08 00:00:00,TRUE,2025-10-04 00:00:00,Assam,DRV03738,TRUE
VEH05462,CAR002,Light Commercial Vehicle,MH46XY2228,Bajaj RE,2018,Diesel,8,15.8,271276,2021-09-23 00:00:00,2025-05-23 00:00:00,FALSE,2023-06-23 00:00:00,Maharashtra,DRV02200,FALSE
VEH05463,CAR001,Mini Truck,TN69CD9530,Eicher Pro 2049,2015,Electric,1.65,24.2,171825,,2024-03-27 00:00:00,FALSE,2022-11-06 00:00:00,Tamil Nadu,DRV00951,FALSE
VEH05464,CAR007,Mini Truck,HR86PQ6591,TVS King,2018,Diesel,1.46,9.8,30052,2023-08-19 00:00:00,2023-03-19 00:00:00,1,2024-04-02 00:00:00,Haryana,DRV00274,FALSE
VEH05465,CAR001,Light Commercial Vehicle,KL62AB7207,Euler HiLoad,2023,Diesel,1.59,5.6,182166,2021-12-10 00:00:00,2023-04-03 00:00:00,FALSE,2025-09-03 00:00:00,Kerala,DRV00676,FALSE
VEH05466,CAR009,2-Wheeler,TN70PQ9108,Euler HiLoad,2018,Petrol,8.31,23.2,98751,2022-11-25 00:00:00,2021-08-20 00:00:00,TRUE,2025-09-02 00:00:00,Tamil Nadu,DRV03148,FALSE
VEH05467,CAR005,Mini Truck,KL41PQ3209,BharatBenz 1415,2010,Electric,9.05,11.7,62839,,2025-09-17 00:00:00,TRUE,2026-05-12 00:00:00,Kerala,DRV01730,FALSE
VEH05468,CAR014,Container Truck,HR59XY8312,Yulu Miracle,2013,Electric,10.81,,398840,2023-09-10 00:00:00,2025-12-16 00:00:00,FALSE,2022-01-07 00:00:00,Haryana,DRV04851,FALSE
VEH05469,CAR012,3-Wheeler,PB64EF8924,Yulu Miracle,2010,LNG,25.65,5.6,119284,2022-08-03 00:00:00,2024-05-25 00:00:00,FALSE,2026-08-16 00:00:00,Punjab,DRV00415,FALSE
VEH05470,CAR012,Refrigerated Truck,GJ78EF4714,Piaggio Ape,2015,LNG,3.73,22,393431,2023-07-12 00:00:00,2021-06-20 00:00:00,FALSE,2022-04-28 00:00:00,Gujarat,DRV02366,FALSE
VEH05471,CAR006,Medium Truck,HP98AB1940,Tata Ace,2013,Diesel,25.72,24.1,173328,2021-06-11 00:00:00,2021-05-12 00:00:00,FALSE,2024-09-08 00:00:00,Himachal Pradesh,DRV01879,FALSE
VEH05472,CAR014,2-Wheeler,WB19CD5662,Maruti Super Carry,2011,Electric,13.42,11.9,201169,2022-11-24 00:00:00,2022-05-06 00:00:00,TRUE,2024-09-13 00:00:00,West Bengal,DRV02647,TRUE
VEH05473,CAR002,Mini Truck,AS59AB2043,Bajaj RE,2018,Petrol,23.93,22.2,274183,2022-04-17 00:00:00,2021-06-25 00:00:00,TRUE,2024-02-19 00:00:00,Assam,DRV02998,TRUE
VEH05474,CAR007,Refrigerated Truck,RJ78AB2249,Eicher Pro 2049,2019,Petrol,11.99,6.6,181981,2022-05-06 00:00:00,2022-03-02 00:00:00,TRUE,2022-12-22 00:00:00,Rajasthan,DRV00366,FALSE
VEH05475,CAR009,3-Wheeler,UP79XY7255,Force Traveller,2014,Diesel,11.11,11.6,426505,2023-07-24 00:00:00,2024-05-22 00:00:00,TRUE,2024-12-28 00:00:00,Uttar Pradesh,DRV00758,FALSE
VEH05476,CAR004,Medium Truck,KA79EF1057,Yulu Miracle,2017,CNG,?,19.9,279820,2023-05-11 00:00:00,2024-03-24 00:00:00,FALSE,2023-07-03 00:00:00,Karnataka,DRV04983,TRUE
VEH05477,CAR012,Mini Truck,MH17PQ5416,TATA 407,2014,Petrol,18.92,18.8,492937,2022-09-13 00:00:00,2025-11-08 00:00:00,FALSE,2026-09-07 00:00:00,Maharashtra,DRV00156,TRUE
VEH05478,CAR010,Tempo,RJ12PQ3544,TVS King,2012,Electric,0.57,22.2,433460,2024-07-06 00:00:00,2025-11-08 00:00:00,TRUE,2021-06-28 00:00:00,Rajasthan,DRV03053,TRUE
VEH05479,CAR003,Light Commercial Vehicle,MH74XY5835,TATA 407,2019,Diesel,14.34,3.1,484597,2022-11-01 00:00:00,2025-07-05 00:00:00,FALSE,2025-11-13 00:00:00,Maharashtra,DRV02171,TRUE
VEH05480,CAR002,Pickup Van,WB98EF8209,TATA 407,2022,Electric,27.98,7,349774,2022-07-01 00:00:00,2023-05-15 00:00:00,TRUE,2025-06-04 00:00:00,West Bengal,DRV04758,TRUE
VEH05481,CAR015,Mini Truck,OD10PQ1665,Tata LPT 1613,2011,Petrol,5.19,11.2,74253,2024-12-16 00:00:00,2022-11-22 00:00:00,FALSE,2023-08-24 00:00:00,Odisha,DRV02433,FALSE
VEH05482,CAR010,Heavy Truck,PB46XY5815,Maruti Super Carry,2020,CNG,2.3,19,41547,2021-09-07 00:00:00,2024-04-19 00:00:00,TRUE,2021-11-28 00:00:00,Punjab,DRV00715,FALSE
VEH05483,CAR012,Medium Truck,GA61AB5830,Piaggio Ape,2014,Petrol,23.57,5.6,55669,2021-03-18 00:00:00,2025-11-24 00:00:00,FALSE,2026-12-05 00:00:00,Goa,DRV04581,TRUE
VEH05484,CAR003,Refrigerated Truck,TS86AB7556,Bajaj RE,2016,CNG,3.76,6.8,428783,2022-08-16 00:00:00,2025-07-13 00:00:00,FALSE,2025-03-08 00:00:00,Telangana,DRV02599,TRUE
VEH05485,CAR007,Tempo,UP92EF7511,Maruti Super Carry,2016,CNG,4.63,17.4,100352,2022-06-16 00:00:00,2023-03-14 00:00:00,FALSE,2026-08-22 00:00:00,Uttar Pradesh,DRV00228,FALSE
VEH05486,CAR015,Pickup Van,UP79XY4585,Maruti Super Carry,2023,CNG,0.52,11.2,307161,2024-01-03 00:00:00,2023-11-19 00:00:00,FALSE,2023-08-10 00:00:00,Uttar Pradesh,DRV01345,FALSE
VEH05487,CAR012,Mini Truck,HR13AB4418,Tata Ace,2020,CNG,17.53,18.3,474815,2022-10-10 00:00:00,2022-05-28 00:00:00,TRUE,2025-02-12 00:00:00,Haryana,DRV03997,TRUE
VEH05488,CAR008,Refrigerated Truck,OD84XY9736,TATA 407,2021,LNG,29.3,14.9,379527,2023-01-05 00:00:00,2024-06-08 00:00:00,TRUE,2026-11-30 00:00:00,Odisha,DRV03133,TRUE
VEH05489,CAR002,Medium Truck,TS58XY8691,Eicher Pro 2049,2020,CNG,6.97,6,18100,2024-01-24 00:00:00,2021-04-11 00:00:00,TRUE,2026-07-13 00:00:00,Telangana,DRV02083,TRUE
VEH05490,CAR005,Refrigerated Truck,JH10XY1512,Mahindra Bolero Pickup,2021,Diesel,0.57,19.9,70021,2022-12-13 00:00:00,2025-07-29 00:00:00,1,2022-05-03 00:00:00,Jharkhand,DRV03450,TRUE
VEH05491,CAR010,Container Truck,TN88EF5990,Tata LPT 1613,2008,Petrol,16.94,21.2,482872,2023-07-23 00:00:00,2023-01-30 00:00:00,FALSE,2022-08-14 00:00:00,Tamil Nadu,DRV04856,TRUE
VEH05492,CAR007,3-Wheeler,JH32EF1606,Mahindra Bolero Pickup,2014,Electric,1.41,8.3,90152,2022-12-11 00:00:00,2022-02-11 00:00:00,TRUE,2025-05-10 00:00:00,Jharkhand,DRV04298,FALSE
VEH05493,CAR007,Tempo,JH15XY9685,Euler HiLoad,2022,Petrol,24.32,14.4,149462,2024-06-22 00:00:00,2025-05-13 00:00:00,TRUE,2023-10-25 00:00:00,Jharkhand,DRV00097,FALSE
VEH05494,CAR001,Container Truck,PB95PQ2077,Yulu Miracle,2018,Electric,2.09,21.8,255639,2023-06-23 00:00:00,2024-07-15 00:00:00,FALSE,2022-08-04 00:00:00,Punjab,DRV02901,TRUE
VEH05495,CAR002,Medium Truck,WB54XY3469,Tata Ace,2021,Diesel,20.57,6.8,276895,,2025-02-27 00:00:00,1,2023-01-18 00:00:00,West Bengal,DRV02261,FALSE
VEH05496,CAR015,Mini Truck,BR29CD8183,Maruti Super Carry,2019,LNG,27.35,21.7,,2021-04-09 00:00:00,2024-10-11 00:00:00,TRUE,2021-03-22 00:00:00,Bihar,DRV01583,TRUE
VEH05497,CAR013,2-Wheeler,OD38AB8827,BharatBenz 1415,2016,CNG,26.35,,493760,2022-09-28 00:00:00,2021-04-19 00:00:00,FALSE,2026-03-05 00:00:00,Odisha,DRV02170,TRUE
VEH05498,CAR009,2-Wheeler,AS89XY1586,Ashok Leyland DOST,2012,Petrol,29.73,17.3,97907,2021-03-16 00:00:00,2021-08-07 00:00:00,Yes,2022-03-17 00:00:00,Assam,DRV04691,FALSE
VEH05499,CAR006,Heavy Truck,AS39EF5918,BharatBenz 1415,2018,Petrol,7.18,20.6,255368,2022-01-12 00:00:00,2024-01-22 00:00:00,FALSE,2024-01-18 00:00:00,Assam,DRV01383,TRUE
VEH05500,CAR015,3-Wheeler,PB53XY8239,TATA 407,2016,Electric,25.52,19.3,271531,2023-10-14 00:00:00,2025-06-03 00:00:00,TRUE,2022-09-08 00:00:00,Punjab,DRV04336,FALSE
VEH05501,CAR009,Heavy Truck,UK65CD2797,Euler HiLoad,2022,Diesel,22.72,8.6,102205,2023-01-05 00:00:00,2024-12-23 00:00:00,TRUE,2025-03-05 00:00:00,Uttarakhand,DRV04172,TRUE
VEH05502,CAR012,Light Commercial Vehicle,UP33PQ4367,Hero Splendor,2018,Diesel,10.28,10.8,135182,2023-03-11 00:00:00,2022-12-14 00:00:00,FALSE,2021-07-10 00:00:00,Uttar Pradesh,DRV03464,FALSE
VEH05503,CAR004,Medium Truck,TN19PQ4990,Mahindra Bolero Pickup,2023,CNG,24.58,,159169,2021-03-01 00:00:00,2025-09-06 00:00:00,FALSE,2025-06-22 00:00:00,Tamil Nadu,DRV04523,FALSE
VEH05504,CAR015,2-Wheeler,MH20PQ4744,TVS King,2009,Diesel,6.24,20.7,,2021-12-15 00:00:00,2024-11-05 00:00:00,TRUE,2025-12-04 00:00:00,Maharashtra,DRV03255,FALSE
VEH05505,CAR006,2-Wheeler,JH24AB2206,Ashok Leyland DOST,2010,Petrol,13.58,14.7,60382,2023-11-30 00:00:00,2021-10-26 00:00:00,FALSE,2021-07-27 00:00:00,Jharkhand,DRV00366,FALSE
VEH05506,CAR015,Medium Truck,HP58PQ2542,TVS King,2013,Petrol,9.88,15.1,57498,2023-10-05 00:00:00,2024-06-03 00:00:00,FALSE,2022-06-08 00:00:00,Himachal Pradesh,DRV04446,FALSE
VEH05507,CAR009,Container Truck,AS28CD9183,Mahindra Bolero Pickup,2015,Diesel,13.04,20.3,245541,2023-10-15 00:00:00,2021-07-14 00:00:00,TRUE,2024-09-15 00:00:00,Assam,DRV02628,FALSE
VEH05508,CAR001,Container Truck,UP50AB8438,Yulu Miracle,2009,Petrol,25.78,10.4,180024,2024-10-30 00:00:00,2022-10-25 00:00:00,TRUE,2021-05-20 00:00:00,Uttar Pradesh,DRV04934,FALSE
VEH05509,CAR001,Tempo,KA61CD6892,Mahindra Bolero Pickup,2012,LNG,23.8,9.4,56759,2024-07-14 00:00:00,2022-03-29 00:00:00,TRUE,2022-07-25 00:00:00,Karnataka,DRV04940,FALSE
VEH05510,CAR015,Light Commercial Vehicle,TN66CD7618,Euler HiLoad,N/A,Petrol,16.4,20.6,46924,2023-04-08 00:00:00,2023-04-25 00:00:00,TRUE,2023-04-18 00:00:00,Tamil Nadu,DRV03178,FALSE
VEH05511,CAR010,2-Wheeler,HR83EF6822,Yulu Miracle,N/A,LNG,N/A,10.4,452371,2021-03-05 00:00:00,2022-08-07 00:00:00,TRUE,2025-04-13 00:00:00,Haryana,DRV03234,TRUE
VEH05512,CAR010,Light Commercial Vehicle,GJ44XY6260,Maruti Super Carry,2011,Petrol,13.2,21.3,193609,2024-12-12 00:00:00,2024-01-28 00:00:00,TRUE,2025-05-01 00:00:00,Gujarat,DRV03380,TRUE
VEH05513,CAR008,Refrigerated Truck,TN75CD2011,TATA 407,2014,Diesel,28.28,5.2,61991,,2023-09-28 00:00:00,TRUE,2026-03-17 00:00:00,Tamil Nadu,DRV00856,FALSE
VEH05514,CAR011,2-Wheeler,UK92EF3818,Bajaj RE,2010,Diesel,28.64,24.8,341741,2024-06-26 00:00:00,2024-07-15 00:00:00,TRUE,2026-08-12 00:00:00,Uttarakhand,DRV01284,Active
VEH05515,CAR002,Medium Truck,JH89EF7563,Yulu Miracle,2009,Petrol,13.17,4,293812,2023-10-04 00:00:00,2022-03-26 00:00:00,TRUE,2023-01-06 00:00:00,Jharkhand,DRV01169,FALSE
VEH05516,CAR007,2-Wheeler,GJ25XY6820,Euler HiLoad,2011,LNG,15.86,17.6,420535,2024-04-18 00:00:00,2025-04-16 00:00:00,TRUE,2022-08-27 00:00:00,Gujarat,DRV03910,FALSE
VEH05517,CAR001,Tempo,WB37AB5468,TATA 407,2024,LNG,?,4.2,157761,2021-12-09 00:00:00,2025-12-30 00:00:00,TRUE,2023-01-02 00:00:00,West Bengal,DRV04866,FALSE
VEH05518,CAR012,Mini Truck,UP27AB6951,Maruti Super Carry,2019,LNG,5.1,7.4,153844,2021-08-16 00:00:00,2023-05-27 00:00:00,FALSE,2021-05-02 00:00:00,Uttar Pradesh,DRV01202,TRUE
VEH05519,CAR003,Heavy Truck,OD30PQ5521,Mahindra Bolero Pickup,2013,Petrol,13.83,20,296031,2024-08-27 00:00:00,2024-08-20 00:00:00,No,2023-07-23 00:00:00,Odisha,DRV02468,TRUE
VEH05520,CAR013,3-Wheeler,TN37AB7960,Yulu Miracle,2014,Diesel,N/A,11.6,90157,2023-05-09 00:00:00,2023-10-17 00:00:00,TRUE,2023-02-11 00:00:00,Tamil Nadu,DRV00766,TRUE
VEH05521,CAR010,Heavy Truck,KL22EF5563,Tata Ace,N/A,Diesel,0.16,23,149324,2023-02-26 00:00:00,2021-03-04 00:00:00,FALSE,2021-03-19 00:00:00,Kerala,DRV03490,FALSE
VEH05522,CAR008,Mini Truck,OD43XY5540,Yulu Miracle,2010,Diesel,12.94,16,358784,2021-10-04 00:00:00,2023-10-22 00:00:00,FALSE,2023-02-22 00:00:00,Odisha,DRV02208,TRUE
VEH05523,CAR007,Container Truck,RJ90AB3643,Eicher Pro 2049,2011,LNG,21.82,24,317009,2024-04-21 00:00:00,2022-06-05 00:00:00,FALSE,2021-11-20 00:00:00,Rajasthan,DRV03122,FALSE
VEH05524,CAR015,Tempo,PB69XY3130,Eicher Pro 2049,2018,CNG,5.94,16.3,347121,2022-12-29 00:00:00,2022-03-12 00:00:00,FALSE,2025-07-16 00:00:00,Punjab,DRV03375,TRUE
VEH05525,CAR015,Container Truck,BR54CD1234,Mahindra Bolero Pickup,2021,Electric,16.89,4.5,384468,,2025-02-11 00:00:00,TRUE,2021-09-30 00:00:00,Bihar,DRV01799,TRUE
VEH05526,CAR002,Light Commercial Vehicle,BR86EF3958,Maruti Super Carry,2013,LNG,4.69,10.1,280118,2024-05-24 00:00:00,2021-12-29 00:00:00,TRUE,2021-01-18 00:00:00,Bihar,DRV01528,TRUE
VEH05527,CAR001,Pickup Van,OD70PQ1144,Tata LPT 1613,2020,LNG,23.1,23.8,,2021-10-03 00:00:00,2022-11-16 00:00:00,FALSE,2025-11-18 00:00:00,Odisha,DRV02391,TRUE
VEH05528,CAR006,Heavy Truck,KA88PQ2665,Hero Splendor,2009,CNG,20.8,8.9,13720,2022-10-10 00:00:00,2021-11-05 00:00:00,TRUE,2021-03-09 00:00:00,Karnataka,DRV03767,TRUE
VEH05529,CAR008,Heavy Truck,OD71XY8333,Ashok Leyland DOST,2010,LNG,16.39,3.6,161246,2023-09-11 00:00:00,2024-02-04 00:00:00,FALSE,2025-06-01 00:00:00,Odisha,DRV00977,TRUE
VEH05530,CAR004,Mini Truck,RJ24XY7853,Force Traveller,2013,Electric,23.52,8.1,490602,2024-02-14 00:00:00,2021-05-21 00:00:00,FALSE,2022-01-14 00:00:00,Rajasthan,DRV00297,FALSE
VEH05531,CAR005,Tempo,PB70EF2191,Eicher Pro 2049,2009,Diesel,14.35,19.4,412394,2022-02-06 00:00:00,2022-07-22 00:00:00,FALSE,2024-10-10 00:00:00,Punjab,DRV01417,TRUE
VEH05532,CAR010,2-Wheeler,RJ70AB4249,Piaggio Ape,2018,CNG,27.32,5,28804,2022-04-10 00:00:00,2021-10-13 00:00:00,FALSE,2022-01-13 00:00:00,Rajasthan,DRV03538,FALSE
VEH05533,CAR008,Heavy Truck,MH32CD4701,Bajaj RE,2010,Diesel,2.37,21.4,313952,2023-08-29 00:00:00,2024-04-20 00:00:00,TRUE,2023-03-27 00:00:00,Maharashtra,DRV01539,FALSE
VEH05534,CAR006,Pickup Van,RJ23EF6009,TVS King,2021,LNG,17.13,14.8,398771,2024-01-22 00:00:00,2022-06-09 00:00:00,FALSE,2026-08-01 00:00:00,Rajasthan,DRV00689,FALSE
VEH05535,CAR006,Heavy Truck,AS90CD1808,Ashok Leyland DOST,2024,CNG,24.97,10.8,,,2024-08-24 00:00:00,TRUE,2023-06-21 00:00:00,Assam,DRV03974,no
VEH05536,CAR003,Light Commercial Vehicle,HR32PQ1080,Bajaj RE,2012,Diesel,9.75,23.2,178649,2023-05-21 00:00:00,2022-05-01 00:00:00,FALSE,2022-11-11 00:00:00,Haryana,DRV03465,FALSE
VEH05537,CAR001,Container Truck,OD75CD1228,Tata LPT 1613,2011,CNG,3.34,16.4,381904,,2023-11-27 00:00:00,FALSE,2021-03-25 00:00:00,Odisha,DRV00347,TRUE
VEH05538,CAR010,Heavy Truck,KL27EF3155,Eicher Pro 2049,2024,Electric,14.38,10.5,375198,2022-11-05 00:00:00,2024-12-19 00:00:00,FALSE,2024-05-30 00:00:00,Kerala,DRV02836,FALSE
VEH05539,CAR004,2-Wheeler,HP11CD6924,TATA 407,2023,Petrol,3.31,14.3,47756,2023-04-06 00:00:00,2022-09-27 00:00:00,TRUE,2022-02-17 00:00:00,Himachal Pradesh,DRV02838,TRUE
VEH05540,CAR014,Pickup Van,GA68XY2115,TVS King,2022,Petrol,15.87,11.3,452426,2021-02-22 00:00:00,2024-06-08 00:00:00,TRUE,2022-10-05 00:00:00,Goa,DRV02198,TRUE
VEH05541,CAR001,Heavy Truck,HR71EF1330,Mahindra Bolero Pickup,2019,Petrol,21.1,8.8,,2022-05-04 00:00:00,2025-11-06 00:00:00,TRUE,2025-10-05 00:00:00,Haryana,DRV00198,TRUE
VEH05542,CAR012,Container Truck,TN11XY8077,Eicher Pro 2049,2010,Petrol,5.76,22.8,347634,2023-07-04 00:00:00,2021-07-01 00:00:00,TRUE,2022-03-01 00:00:00,Tamil Nadu,DRV04171,FALSE
VEH05543,CAR003,Container Truck,HP26EF5219,BharatBenz 1415,2021,LNG,11.33,,260531,2023-12-12 00:00:00,2021-11-23 00:00:00,FALSE,2021-07-21 00:00:00,Himachal Pradesh,DRV03574,TRUE
VEH05544,CAR007,Container Truck,KL58XY9260,Maruti Super Carry,2010,Diesel,12.61,11.2,246116,,2024-05-25 00:00:00,FALSE,2021-04-03 00:00:00,Kerala,DRV03853,TRUE
VEH05545,CAR015,Light Commercial Vehicle,GJ69CD6741,Bajaj RE,2013,LNG,7.69,15.9,152582,,2023-12-29 00:00:00,FALSE,2021-11-02 00:00:00,Gujarat,DRV00007,TRUE
VEH05546,CAR005,Container Truck,GJ57CD7892,Tata Ace,2013,CNG,12.27,18.4,375650,2021-08-27 00:00:00,2024-07-31 00:00:00,FALSE,2022-07-07 00:00:00,Gujarat,DRV03364,FALSE
VEH05547,CAR002,Medium Truck,WB75AB7231,Piaggio Ape,2016,Electric,7.53,12.2,141608,2024-05-03 00:00:00,2022-09-08 00:00:00,TRUE,2021-01-12 00:00:00,West Bengal,DRV02292,FALSE
VEH05548,CAR013,Mini Truck,MP40CD9309,Hero Splendor,2017,CNG,23.72,15,103804,2021-10-22 00:00:00,2023-05-22 00:00:00,TRUE,2025-10-31 00:00:00,Madhya Pradesh,DRV02919,FALSE
VEH05549,CAR006,Container Truck,UP66CD4731,Eicher Pro 2049,2017,CNG,19.22,16.5,61602,2023-01-14 00:00:00,2022-01-03 00:00:00,TRUE,2026-10-14 00:00:00,Uttar Pradesh,DRV00015,TRUE
VEH05550,CAR007,Refrigerated Truck,RJ37EF1932,Piaggio Ape,2015,CNG,20.95,11.1,224254,2023-06-01 00:00:00,2025-10-08 00:00:00,FALSE,2022-02-16 00:00:00,Rajasthan,DRV03520,FALSE
VEH05551,CAR015,2-Wheeler,HP24AB6268,Mahindra Bolero Pickup,2016,LNG,20.43,4.9,457282,,2021-01-19 00:00:00,FALSE,2025-12-09 00:00:00,Himachal Pradesh,DRV01869,Active
VEH05552,CAR013,Medium Truck,KL99AB3438,TATA 407,2012,Petrol,27.09,19.3,276474,2022-10-19 00:00:00,2021-07-06 00:00:00,FALSE,2023-02-20 00:00:00,Kerala,DRV00522,TRUE
VEH05553,CAR015,Pickup Van,GA70AB4543,Euler HiLoad,2020,Petrol,25.92,7.2,135684,2022-11-06 00:00:00,2024-03-30 00:00:00,FALSE,2022-05-17 00:00:00,Goa,DRV02375,TRUE
VEH05554,CAR001,Refrigerated Truck,HR32XY8912,Maruti Super Carry,2022,LNG,12.95,18.5,435971,2021-01-15 00:00:00,2022-03-07 00:00:00,FALSE,2021-03-09 00:00:00,Haryana,DRV01974,FALSE
VEH05555,CAR011,Light Commercial Vehicle,GA71EF6040,Hero Splendor,2014,Diesel,20.16,15.8,378850,2022-07-18 00:00:00,2021-05-29 00:00:00,FALSE,2022-05-15 00:00:00,Goa,DRV00213,FALSE
VEH05556,CAR012,Medium Truck,JH63XY4962,BharatBenz 1415,2019,CNG,10.14,17.7,58362,2024-06-28 00:00:00,2025-05-19 00:00:00,FALSE,2022-07-24 00:00:00,Jharkhand,DRV00205,TRUE
VEH05557,CAR008,3-Wheeler,OD99AB1998,Euler HiLoad,2008,CNG,16.24,3.6,275650,2024-01-16 00:00:00,2025-11-07 00:00:00,FALSE,2021-06-17 00:00:00,Odisha,DRV01311,TRUE
VEH05558,CAR005,2-Wheeler,UK49EF1444,TATA 407,2024,LNG,20.63,18.1,247069,2021-10-16 00:00:00,2025-08-16 00:00:00,FALSE,2024-08-20 00:00:00,Uttarakhand,DRV00632,FALSE
VEH05559,CAR015,3-Wheeler,HP69PQ2688,TATA 407,2018,Diesel,26.83,24.9,382673,2022-04-05 00:00:00,2024-05-19 00:00:00,FALSE,2021-03-03 00:00:00,Himachal Pradesh,DRV02042,TRUE
